new_formula,composition_vector,is_superconductor
Ni3B7Cl1O13,"[28, 3.0, 5, 7.0, 17, 1.0, 8, 13.0]",1
Ni3B7Br1O13,"[28, 3.0, 5, 7.0, 35, 1.0, 8, 13.0]",1
Ni3B7I1O13,"[28, 3.0, 5, 7.0, 53, 1.0, 8, 13.0]",1
Al1Ni12B8,"[13, 1.0, 28, 12.0, 5, 8.0]",1
Er2Ni15B9,"[68, 2.0, 28, 15.0, 5, 9.0]",1
Tm2Ni15B9,"[69, 2.0, 28, 15.0, 5, 9.0]",1
Lu2Ni15B9,"[71, 2.0, 28, 15.0, 5, 9.0]",1
Mg1Ni3C1,"[12, 1.0, 28, 3.0, 6, 1.0]",1
Ti3Al2Ni1C1,"[22, 3.0, 13, 2.0, 28, 1.0, 6, 1.0]",1
Nb4Ni2C1,"[41, 4.0, 28, 2.0, 6, 1.0]",1
Ni2Mo4C1,"[28, 2.0, 42, 4.0, 6, 1.0]",1
Ta4Ni2C1,"[73, 4.0, 28, 2.0, 6, 1.0]",1
Ni2W4C1,"[28, 2.0, 74, 4.0, 6, 1.0]",1
Ni6Mo6C1,"[28, 6.0, 42, 6.0, 6, 1.0]",1
Ni6W6C1,"[28, 6.0, 74, 6.0, 6, 1.0]",1
Ni1C1O3,"[28, 1.0, 6, 1.0, 8, 3.0]",1
Na3Ni1P1C1O7,"[11, 3.0, 28, 1.0, 15, 1.0, 6, 1.0, 8, 7.0]",1
Y1Ni1C2,"[39, 1.0, 28, 1.0, 6, 2.0]",1
La1Ni1C2,"[57, 1.0, 28, 1.0, 6, 2.0]",1
Pr1Ni1C2,"[59, 1.0, 28, 1.0, 6, 2.0]",1
Nd1Ni1C2,"[60, 1.0, 28, 1.0, 6, 2.0]",1
Gd1Ni1C2,"[64, 1.0, 28, 1.0, 6, 2.0]",1
Tb1Ni1C2,"[65, 1.0, 28, 1.0, 6, 2.0]",1
Dy1Ni1C2,"[66, 1.0, 28, 1.0, 6, 2.0]",1
Ho1Ni1C2,"[67, 1.0, 28, 1.0, 6, 2.0]",1
Er1Ni1C2,"[68, 1.0, 28, 1.0, 6, 2.0]",1
Tm1Ni1C2,"[69, 1.0, 28, 1.0, 6, 2.0]",1
Lu1Ni1C2,"[71, 1.0, 28, 1.0, 6, 2.0]",1
Th2Ni1C2,"[90, 2.0, 28, 1.0, 6, 2.0]",1
U2Ni1C3,"[92, 2.0, 28, 1.0, 6, 3.0]",1
La2Ni5C3,"[57, 2.0, 28, 5.0, 6, 3.0]",1
Ce2Ni5C3,"[58, 2.0, 28, 5.0, 6, 3.0]",1
Sc3Ni1C4,"[21, 3.0, 28, 1.0, 6, 4.0]",1
Y4Ni13C4,"[39, 4.0, 28, 13.0, 6, 4.0]",1
Gd4Ni13C4,"[64, 4.0, 28, 13.0, 6, 4.0]",1
Tb4Ni13C4,"[65, 4.0, 28, 13.0, 6, 4.0]",1
Dy4Ni13C4,"[66, 4.0, 28, 13.0, 6, 4.0]",1
Ho4Ni13C4,"[67, 4.0, 28, 13.0, 6, 4.0]",1
Er4Ni13C4,"[68, 4.0, 28, 13.0, 6, 4.0]",1
Tm4Ni13C4,"[69, 4.0, 28, 13.0, 6, 4.0]",1
Lu4Ni13C4,"[71, 4.0, 28, 13.0, 6, 4.0]",1
Ca4Ni3C5,"[20, 4.0, 28, 3.0, 6, 5.0]",1
Er4Ni2C5,"[68, 4.0, 28, 2.0, 6, 5.0]",1
Tm4Ni2C5,"[69, 4.0, 28, 2.0, 6, 5.0]",1
Lu4Ni2C5,"[71, 4.0, 28, 2.0, 6, 5.0]",1
Lu11Ni60C6,"[71, 11.0, 28, 60.0, 6, 6.0]",0
Ti3Al2Ni1N1,"[22, 3.0, 13, 2.0, 28, 1.0, 7, 1.0]",1
Ca1Ni1N1,"[20, 1.0, 28, 1.0, 7, 1.0]",1
V4Ni2N1,"[23, 4.0, 28, 2.0, 7, 1.0]",1
Sr1Ni1N1,"[38, 1.0, 28, 1.0, 7, 1.0]",1
Ba1Ni1N1,"[56, 1.0, 28, 1.0, 7, 1.0]",1
La1Ni2As1N1,"[57, 1.0, 28, 2.0, 33, 1.0, 7, 1.0]",1
Ni2Mo3N1,"[28, 2.0, 42, 3.0, 7, 1.0]",1
Ta4Ni2N1,"[73, 4.0, 28, 2.0, 7, 1.0]",1
Cu1Ni3N1,"[29, 1.0, 28, 3.0, 7, 1.0]",1
Zn1Ni3N1,"[30, 1.0, 28, 3.0, 7, 1.0]",1
Cd1Ni3N1,"[48, 1.0, 28, 3.0, 7, 1.0]",1
In1Ni3N1,"[49, 1.0, 28, 3.0, 7, 1.0]",1
Ni1N2O6,"[28, 1.0, 7, 2.0, 8, 6.0]",1
Ni1N2F14,"[28, 1.0, 7, 2.0, 9, 14.0]",1
K2Ni1N4O12,"[19, 2.0, 28, 1.0, 7, 4.0, 8, 12.0]",1
Cs2Ni1N4O12,"[55, 2.0, 28, 1.0, 7, 4.0, 8, 12.0]",1
Rb3Ni2N7O21,"[37, 3.0, 28, 2.0, 7, 7.0, 8, 21.0]",1
K2Ni1P2W1O10,"[19, 2.0, 28, 1.0, 15, 2.0, 74, 1.0, 8, 10.0]",1
Ti2Ni1P2O10,"[22, 2.0, 28, 1.0, 15, 2.0, 8, 10.0]",1
V2Ni1P2O10,"[23, 2.0, 28, 1.0, 15, 2.0, 8, 10.0]",1
Ni3Se4Cl2O10,"[28, 3.0, 34, 4.0, 17, 2.0, 8, 10.0]",1
Ni3Te2Mo1O10,"[28, 3.0, 52, 2.0, 42, 1.0, 8, 10.0]",1
K1Ni3P3O11,"[19, 1.0, 28, 3.0, 15, 3.0, 8, 11.0]",1
Ni1P4O11,"[28, 1.0, 15, 4.0, 8, 11.0]",1
Ni3Mo2Se1O11,"[28, 3.0, 42, 2.0, 34, 1.0, 8, 11.0]",1
K1Ni4P3O12,"[19, 1.0, 28, 4.0, 15, 3.0, 8, 12.0]",1
Sr1Fe1Ni2P3O12,"[38, 1.0, 26, 1.0, 28, 2.0, 15, 3.0, 8, 12.0]",1
Rb1Ni4P3O12,"[37, 1.0, 28, 4.0, 15, 3.0, 8, 12.0]",1
Cd1Ni1P4O12,"[48, 1.0, 28, 1.0, 15, 4.0, 8, 12.0]",1
Rb2Ni2S3O12,"[37, 2.0, 28, 2.0, 16, 3.0, 8, 12.0]",1
Ni5Se4Cl2O12,"[28, 5.0, 34, 4.0, 17, 2.0, 8, 12.0]",1
K2Ni2Mo3O12,"[19, 2.0, 28, 2.0, 42, 3.0, 8, 12.0]",1
Ni5Se4Br2O12,"[28, 5.0, 34, 4.0, 35, 2.0, 8, 12.0]",1
Ni5Te4Br2O12,"[28, 5.0, 52, 4.0, 35, 2.0, 8, 12.0]",1
Ni1O1,"[28, 1.0, 8, 1.0]",1
Ca1Ni3P4O14,"[20, 1.0, 28, 3.0, 15, 4.0, 8, 14.0]",1
Sr1Ni3P4O14,"[38, 1.0, 28, 3.0, 15, 4.0, 8, 14.0]",1
Ni3P4Pb1O14,"[28, 3.0, 15, 4.0, 82, 1.0, 8, 14.0]",1
Na4Ni3P4O15,"[11, 4.0, 28, 3.0, 15, 4.0, 8, 15.0]",1
Tl2Ni4P4O15,"[81, 2.0, 28, 4.0, 15, 4.0, 8, 15.0]",1
Na6Ni1S4O16,"[11, 6.0, 28, 1.0, 16, 4.0, 8, 16.0]",1
Mn2Ni6Te3Pb1O18,"[25, 2.0, 28, 6.0, 52, 3.0, 82, 1.0, 8, 18.0]",1
Cd2Ni6Te3Pb1O18,"[48, 2.0, 28, 6.0, 52, 3.0, 82, 1.0, 8, 18.0]",1
Ni2Hg2O1F6,"[28, 2.0, 80, 2.0, 8, 1.0, 9, 6.0]",1
Na1Ni1O2,"[11, 1.0, 28, 1.0, 8, 2.0]",1
Ba5Er8Ni4O21,"[56, 5.0, 68, 8.0, 28, 4.0, 8, 21.0]",1
Ba5Tm8Ni4O21,"[56, 5.0, 69, 8.0, 28, 4.0, 8, 21.0]",1
K2Ni1O2,"[19, 2.0, 28, 1.0, 8, 2.0]",1
Na4Ni5P6O22,"[11, 4.0, 28, 5.0, 15, 6.0, 8, 22.0]",1
Rb2Ni1O2,"[37, 2.0, 28, 1.0, 8, 2.0]",1
Cs2Ni1O2,"[55, 2.0, 28, 1.0, 8, 2.0]",1
Ni9Te5Pb6O30,"[28, 9.0, 52, 5.0, 82, 6.0, 8, 30.0]",0
Ti1Ni1O3,"[22, 1.0, 28, 1.0, 8, 3.0]",1
Mn1Ni1O3,"[25, 1.0, 28, 1.0, 8, 3.0]",1
Ni1Se1O3,"[28, 1.0, 34, 1.0, 8, 3.0]",1
Y1Ni1O3,"[39, 1.0, 28, 1.0, 8, 3.0]",1
Ba1Ni1O3,"[56, 1.0, 28, 1.0, 8, 3.0]",1
La1Ni1O3,"[57, 1.0, 28, 1.0, 8, 3.0]",1
Pr1Ni1O3,"[59, 1.0, 28, 1.0, 8, 3.0]",1
Nd1Ni1O3,"[60, 1.0, 28, 1.0, 8, 3.0]",1
Sm1Ni1O3,"[62, 1.0, 28, 1.0, 8, 3.0]",1
Gd1Ni1O3,"[64, 1.0, 28, 1.0, 8, 3.0]",1
Dy1Ni1O3,"[66, 1.0, 28, 1.0, 8, 3.0]",1
Ho1Ni1O3,"[67, 1.0, 28, 1.0, 8, 3.0]",1
Er1Ni1O3,"[68, 1.0, 28, 1.0, 8, 3.0]",1
Ni1Pb1O3,"[28, 1.0, 82, 1.0, 8, 3.0]",1
Na1Ni1As1O4,"[11, 1.0, 28, 1.0, 33, 1.0, 8, 4.0]",1
Na5Ni1O4,"[11, 5.0, 28, 1.0, 8, 4.0]",1
Si1Ni2O4,"[14, 1.0, 28, 2.0, 8, 4.0]",1
K1Ni1P1O4,"[19, 1.0, 28, 1.0, 15, 1.0, 8, 4.0]",1
Ni1S1O4,"[28, 1.0, 16, 1.0, 8, 4.0]",1
K1Ni1As1O4,"[19, 1.0, 28, 1.0, 33, 1.0, 8, 4.0]",1
K3Ni2O4,"[19, 3.0, 28, 2.0, 8, 4.0]",1
Cr1Ni1O4,"[24, 1.0, 28, 1.0, 8, 4.0]",1
Fe2Ni1O4,"[26, 2.0, 28, 1.0, 8, 4.0]",1
Ni1Se1O4,"[28, 1.0, 34, 1.0, 8, 4.0]",1
Ni1Mo1O4,"[28, 1.0, 42, 1.0, 8, 4.0]",1
Ni1Sb2O4,"[28, 1.0, 51, 2.0, 8, 4.0]",1
Ni1W1O4,"[28, 1.0, 74, 1.0, 8, 4.0]",1
Ni2Ge1O4,"[28, 2.0, 32, 1.0, 8, 4.0]",1
Na2Ni1P1O4F1,"[11, 2.0, 28, 1.0, 15, 1.0, 8, 4.0, 9, 1.0]",1
Ni1Bi1P1O5,"[28, 1.0, 83, 1.0, 15, 1.0, 8, 5.0]",1
Ni1Bi1As1O5,"[28, 1.0, 83, 1.0, 33, 1.0, 8, 5.0]",0
Ba1Pr2Ni1O5,"[56, 1.0, 59, 2.0, 28, 1.0, 8, 5.0]",1
Ba1Nd2Ni1O5,"[56, 1.0, 60, 2.0, 28, 1.0, 8, 5.0]",1
Na1Ni1I1O6,"[11, 1.0, 28, 1.0, 53, 1.0, 8, 6.0]",1
Ni1P2O6,"[28, 1.0, 15, 2.0, 8, 6.0]",1
Sr2Ni1Se2Cl2O6,"[38, 2.0, 28, 1.0, 34, 2.0, 17, 2.0, 8, 6.0]",1
K1Ni1I1O6,"[19, 1.0, 28, 1.0, 53, 1.0, 8, 6.0]",1
Ca2Ni1W1O6,"[20, 2.0, 28, 1.0, 74, 1.0, 8, 6.0]",1
Ca2Ni1Os1O6,"[20, 2.0, 28, 1.0, 76, 1.0, 8, 6.0]",1
Sr3Sc1Ni1O6,"[38, 3.0, 21, 1.0, 28, 1.0, 8, 6.0]",1
Sc1Ni2Sb1O6,"[21, 1.0, 28, 2.0, 51, 1.0, 8, 6.0]",1
V2Ni1O6,"[23, 2.0, 28, 1.0, 8, 6.0]",1
Y2Mn1Ni1O6,"[39, 2.0, 25, 1.0, 28, 1.0, 8, 6.0]",1
Pr2Mn1Ni1O6,"[59, 2.0, 25, 1.0, 28, 1.0, 8, 6.0]",1
Nd2Mn1Ni1O6,"[60, 2.0, 25, 1.0, 28, 1.0, 8, 6.0]",1
Sm2Mn1Ni1O6,"[62, 2.0, 25, 1.0, 28, 1.0, 8, 6.0]",1
Gd2Mn1Ni1O6,"[64, 2.0, 25, 1.0, 28, 1.0, 8, 6.0]",1
Tb2Mn1Ni1O6,"[65, 2.0, 25, 1.0, 28, 1.0, 8, 6.0]",1
Dy2Mn1Ni1O6,"[66, 2.0, 25, 1.0, 28, 1.0, 8, 6.0]",1
Ho2Mn1Ni1O6,"[67, 2.0, 25, 1.0, 28, 1.0, 8, 6.0]",1
Ni1As2O6,"[28, 1.0, 33, 2.0, 8, 6.0]",1
Sr2Ni1Mo1O6,"[38, 2.0, 28, 1.0, 42, 1.0, 8, 6.0]",1
Sr2Ni1Ru1O6,"[38, 2.0, 28, 1.0, 44, 1.0, 8, 6.0]",1
Sr2Ni1Te1O6,"[38, 2.0, 28, 1.0, 52, 1.0, 8, 6.0]",1
Sr2Ni1W1O6,"[38, 2.0, 28, 1.0, 74, 1.0, 8, 6.0]",0
Sr2Ni1Ir1O6,"[38, 2.0, 28, 1.0, 77, 1.0, 8, 6.0]",1
Sr3Ni1Pt1O6,"[38, 3.0, 28, 1.0, 78, 1.0, 8, 6.0]",0
Nb2Ni1O6,"[41, 2.0, 28, 1.0, 8, 6.0]",1
Ba2Ni1Mo1O6,"[56, 2.0, 28, 1.0, 42, 1.0, 8, 6.0]",1
La2Ni1Ru1O6,"[57, 2.0, 28, 1.0, 44, 1.0, 8, 6.0]",1
Nd2Ni1Ru1O6,"[60, 2.0, 28, 1.0, 44, 1.0, 8, 6.0]",1
Ni1Sb2O6,"[28, 1.0, 51, 2.0, 8, 6.0]",1
Ba2Ni1Te1O6,"[56, 2.0, 28, 1.0, 52, 1.0, 8, 6.0]",1
Ba2Ni1W1O6,"[56, 2.0, 28, 1.0, 74, 1.0, 8, 6.0]",1
Ba2Ni1Os1O6,"[56, 2.0, 28, 1.0, 76, 1.0, 8, 6.0]",1
Ba2U1Ni1O6,"[56, 2.0, 92, 1.0, 28, 1.0, 8, 6.0]",1
Pr2Ni1Pt1O6,"[59, 2.0, 28, 1.0, 78, 1.0, 8, 6.0]",1
Nd2Ni1Pt1O6,"[60, 2.0, 28, 1.0, 78, 1.0, 8, 6.0]",1
Gd2Ni1Pt1O6,"[64, 2.0, 28, 1.0, 78, 1.0, 8, 6.0]",1
Ta2Ni1O6,"[73, 2.0, 28, 1.0, 8, 6.0]",1
In1Ni2Sb1O6,"[49, 1.0, 28, 2.0, 51, 1.0, 8, 6.0]",1
Ni3Te1O6,"[28, 3.0, 52, 1.0, 8, 6.0]",1
Ni3Sb4O6F6,"[28, 3.0, 51, 4.0, 8, 6.0, 9, 6.0]",1
Sr1Ni1P2O7,"[38, 1.0, 28, 1.0, 15, 2.0, 8, 7.0]",1
Ba1Ni1P2O7,"[56, 1.0, 28, 1.0, 15, 2.0, 8, 7.0]",1
Ni2P2O7,"[28, 2.0, 15, 2.0, 8, 7.0]",1
K9Ni2O7,"[19, 9.0, 28, 2.0, 8, 7.0]",1
Na4Ni1P2O7F2,"[11, 4.0, 28, 1.0, 15, 2.0, 8, 7.0, 9, 2.0]",1
K1Fe1Ni1P2O8,"[19, 1.0, 26, 1.0, 28, 1.0, 15, 2.0, 8, 8.0]",1
Fe2Ni1P2O8,"[26, 2.0, 28, 1.0, 15, 2.0, 8, 8.0]",1
Sr2Ni1P2O8,"[38, 2.0, 28, 1.0, 15, 2.0, 8, 8.0]",1
Ba2Ni1P2O8,"[56, 2.0, 28, 1.0, 15, 2.0, 8, 8.0]",1
Ni1P2Pb2O8,"[28, 1.0, 15, 2.0, 82, 2.0, 8, 8.0]",0
Ba1Ni2P2O8,"[56, 1.0, 28, 2.0, 15, 2.0, 8, 8.0]",1
Ni3P2O8,"[28, 3.0, 15, 2.0, 8, 8.0]",1
Ni1Cl2O8,"[28, 1.0, 17, 2.0, 8, 8.0]",1
Sr1Ni2Te3Cl2O8,"[38, 1.0, 28, 2.0, 52, 3.0, 17, 2.0, 8, 8.0]",1
K2Ni1Mo2O8,"[19, 2.0, 28, 1.0, 42, 2.0, 8, 8.0]",1
Ba1V2Ni2O8,"[56, 1.0, 23, 2.0, 28, 2.0, 8, 8.0]",1
V2Ni2Pb1O8,"[23, 2.0, 28, 2.0, 82, 1.0, 8, 8.0]",1
V2Ni3O8,"[23, 2.0, 28, 3.0, 8, 8.0]",1
Mn1Ni6O8,"[25, 1.0, 28, 6.0, 8, 8.0]",1
Re2Ni1O8,"[75, 2.0, 28, 1.0, 8, 8.0]",1
Ba1Ni2As2O8,"[56, 1.0, 28, 2.0, 33, 2.0, 8, 8.0]",1
Ni2Te3O8,"[28, 2.0, 52, 3.0, 8, 8.0]",1
Ni3As2O8,"[28, 3.0, 33, 2.0, 8, 8.0]",1
Ca1V1Ni1P2O9,"[20, 1.0, 23, 1.0, 28, 1.0, 15, 2.0, 8, 9.0]",1
K1Ni1P3O9,"[19, 1.0, 28, 1.0, 15, 3.0, 8, 9.0]",1
Sr2Ni1Se3O9,"[38, 2.0, 28, 1.0, 34, 3.0, 8, 9.0]",1
Ba3Nb2Ni1O9,"[56, 3.0, 41, 2.0, 28, 1.0, 8, 9.0]",1
Ba3Ni1Ru2O9,"[56, 3.0, 28, 1.0, 44, 2.0, 8, 9.0]",1
Ba3Ni1Sb2O9,"[56, 3.0, 28, 1.0, 51, 2.0, 8, 9.0]",1
Ba3Ta2Ni1O9,"[56, 3.0, 73, 2.0, 28, 1.0, 8, 9.0]",1
Ba3Ni1Ir2O9,"[56, 3.0, 28, 1.0, 77, 2.0, 8, 9.0]",1
Cs4Ni3F10,"[55, 4.0, 28, 3.0, 9, 10.0]",1
Na1Zr2Ni1F11,"[11, 1.0, 40, 2.0, 28, 1.0, 9, 11.0]",1
Cs4Cd1Ni3F12,"[55, 4.0, 48, 1.0, 28, 3.0, 9, 12.0]",1
Cs5Ca1Ni4F15,"[55, 5.0, 20, 1.0, 28, 4.0, 9, 15.0]",1
Cs7Ni4F15,"[55, 7.0, 28, 4.0, 9, 15.0]",1
Ni1Xe2F16,"[28, 1.0, 54, 2.0, 9, 16.0]",1
Ni1F2,"[28, 1.0, 9, 2.0]",1
Ni1Sb3Xe1F23,"[28, 1.0, 51, 3.0, 54, 1.0, 9, 23.0]",1
Ni1Xe4F28,"[28, 1.0, 54, 4.0, 9, 28.0]",1
Na1Ni1F3,"[11, 1.0, 28, 1.0, 9, 3.0]",1
K1Ni1F3,"[19, 1.0, 28, 1.0, 9, 3.0]",1
Ni1F3,"[28, 1.0, 9, 3.0]",1
Rb1Ni1F3,"[37, 1.0, 28, 1.0, 9, 3.0]",1
Cs1Ni1F3,"[55, 1.0, 28, 1.0, 9, 3.0]",1
K2Ni1F4,"[19, 2.0, 28, 1.0, 9, 4.0]",1
Rb2Ni1F4,"[37, 2.0, 28, 1.0, 9, 4.0]",1
Ba1Ni1F4,"[56, 1.0, 28, 1.0, 9, 4.0]",1
Tl2Ni1F4,"[81, 2.0, 28, 1.0, 9, 4.0]",1
Na3Ni1F6,"[11, 3.0, 28, 1.0, 9, 6.0]",1
Ni2Hg2S1F6,"[28, 2.0, 80, 2.0, 16, 1.0, 9, 6.0]",0
K2Ni1F6,"[19, 2.0, 28, 1.0, 9, 6.0]",1
Rb2Ni1F6,"[37, 2.0, 28, 1.0, 9, 6.0]",1
Sr1Ni1F6,"[38, 1.0, 28, 1.0, 9, 6.0]",1
Zr1Ni1F6,"[40, 1.0, 28, 1.0, 9, 6.0]",1
Ni1Rh1F6,"[28, 1.0, 45, 1.0, 9, 6.0]",1
Ni1Sn1F6,"[28, 1.0, 50, 1.0, 9, 6.0]",1
Cs2Ni1F6,"[55, 2.0, 28, 1.0, 9, 6.0]",1
Ba1Ni1F6,"[56, 1.0, 28, 1.0, 9, 6.0]",1
Ni1Pt1F6,"[28, 1.0, 78, 1.0, 9, 6.0]",1
Ni1Pb1F6,"[28, 1.0, 82, 1.0, 9, 6.0]",1
Na2V1Ni1F7,"[11, 2.0, 23, 1.0, 28, 1.0, 9, 7.0]",1
Na2Cr1Ni1F7,"[11, 2.0, 24, 1.0, 28, 1.0, 9, 7.0]",1
Na2Fe1Ni1F7,"[11, 2.0, 26, 1.0, 28, 1.0, 9, 7.0]",1
Na2Co1Ni1F7,"[11, 2.0, 27, 1.0, 28, 1.0, 9, 7.0]",1
Na2Ga1Ni1F7,"[11, 2.0, 31, 1.0, 28, 1.0, 9, 7.0]",1
Na2In1Ni1F7,"[11, 2.0, 49, 1.0, 28, 1.0, 9, 7.0]",1
Al1Ni1Ag2F7,"[13, 1.0, 28, 1.0, 47, 2.0, 9, 7.0]",1
K3Ni2F7,"[19, 3.0, 28, 2.0, 9, 7.0]",1
Cr1Ni1Ag2F7,"[24, 1.0, 28, 1.0, 47, 2.0, 9, 7.0]",1
In1Ni1Ag2F7,"[49, 1.0, 28, 1.0, 47, 2.0, 9, 7.0]",1
Cs3Ni1F7,"[55, 3.0, 28, 1.0, 9, 7.0]",1
Ni1Au2F8,"[28, 1.0, 79, 2.0, 9, 8.0]",1
