new_formula,composition_vector,is_superconductor
K2Li1Cr1F6,"[19, 2.0, 3, 1.0, 24, 1.0, 9, 6.0]",1
K2Li1Co1F6,"[19, 2.0, 3, 1.0, 27, 1.0, 9, 6.0]",1
K2Li1Cu1F6,"[19, 2.0, 3, 1.0, 29, 1.0, 9, 6.0]",1
K2Li1Ga1F6,"[19, 2.0, 3, 1.0, 31, 1.0, 9, 6.0]",1
K2Li1In1F6,"[19, 2.0, 3, 1.0, 49, 1.0, 9, 6.0]",1
K1Li2As1,"[19, 1.0, 3, 2.0, 33, 1.0]",1
K1Li2B1O3,"[19, 1.0, 3, 2.0, 5, 1.0, 8, 3.0]",1
K3Ba3Li2Al4B6O20F1,"[19, 3.0, 56, 3.0, 3, 2.0, 13, 4.0, 5, 6.0, 8, 20.0, 9, 1.0]",1
K1Na1Li2S2O8,"[19, 1.0, 11, 1.0, 3, 2.0, 16, 2.0, 8, 8.0]",1
K5Li2Pr1F10,"[19, 5.0, 3, 2.0, 59, 1.0, 9, 10.0]",1
K5Li2Nd1F10,"[19, 5.0, 3, 2.0, 60, 1.0, 9, 10.0]",1
K2Li3B1P4O14,"[19, 2.0, 3, 3.0, 5, 1.0, 15, 4.0, 8, 14.0]",1
K9Li3Nd3B7O21,"[19, 9.0, 3, 3.0, 60, 3.0, 5, 7.0, 8, 21.0]",1
K1Na2Li3Cr2Si12O30,"[19, 1.0, 11, 2.0, 3, 3.0, 24, 2.0, 14, 12.0, 8, 30.0]",1
K1Na2Li3Fe2Si12O30,"[19, 1.0, 11, 2.0, 3, 3.0, 26, 2.0, 14, 12.0, 8, 30.0]",1
K1Li3Zr2Si12O30,"[19, 1.0, 3, 3.0, 40, 2.0, 14, 12.0, 8, 30.0]",1
K1Li3Si12Sn2O30,"[19, 1.0, 3, 3.0, 14, 12.0, 50, 2.0, 8, 30.0]",1
K1Li3Ca7Ti2Si12O36F2,"[19, 1.0, 3, 3.0, 20, 7.0, 22, 2.0, 14, 12.0, 8, 36.0, 9, 2.0]",0
K1Li3Si1O4,"[19, 1.0, 3, 3.0, 14, 1.0, 8, 4.0]",1
K1Li3Ti1O4,"[19, 1.0, 3, 3.0, 22, 1.0, 8, 4.0]",1
K1Li3Ge1O4,"[19, 1.0, 3, 3.0, 32, 1.0, 8, 4.0]",1
K1Li3Pb1O4,"[19, 1.0, 3, 3.0, 82, 1.0, 8, 4.0]",0
K2Li3Fe1O4,"[19, 2.0, 3, 3.0, 26, 1.0, 8, 4.0]",1
K2Li3Ga1O4,"[19, 2.0, 3, 3.0, 31, 1.0, 8, 4.0]",1
K3Li3Te1O6,"[19, 3.0, 3, 3.0, 52, 1.0, 8, 6.0]",1
K1Li4Al1O4,"[19, 1.0, 3, 4.0, 13, 1.0, 8, 4.0]",1
K1Li4Nb1O5,"[19, 1.0, 3, 4.0, 41, 1.0, 8, 5.0]",1
K1Li6Ta1O6,"[19, 1.0, 3, 6.0, 73, 1.0, 8, 6.0]",1
K1Li6Ir1O6,"[19, 1.0, 3, 6.0, 77, 1.0, 8, 6.0]",1
K1Li6Bi1O6,"[19, 1.0, 3, 6.0, 83, 1.0, 8, 6.0]",0
K4Be1P2,"[19, 4.0, 4, 1.0, 15, 2.0]",1
K2Zr6Be1Cl15,"[19, 2.0, 40, 6.0, 4, 1.0, 17, 15.0]",1
K3Zr6Be1Cl15,"[19, 3.0, 40, 6.0, 4, 1.0, 17, 15.0]",1
K2Be1Cl4,"[19, 2.0, 4, 1.0, 17, 4.0]",1
K4Be1As2,"[19, 4.0, 4, 1.0, 33, 2.0]",1
K8Zr6Be1Br20,"[19, 8.0, 40, 6.0, 4, 1.0, 35, 20.0]",1
K2Be1Si4O10,"[19, 2.0, 4, 1.0, 14, 4.0, 8, 10.0]",1
K2Be1O2,"[19, 2.0, 4, 1.0, 8, 2.0]",1
K1Be1P1O4,"[19, 1.0, 4, 1.0, 15, 1.0, 8, 4.0]",1
K1Be1P3O9,"[19, 1.0, 4, 1.0, 15, 3.0, 8, 9.0]",1
K1Be1F3,"[19, 1.0, 4, 1.0, 9, 3.0]",1
K2Be1F4,"[19, 2.0, 4, 1.0, 9, 4.0]",1
K1Y1Be1F6,"[19, 1.0, 39, 1.0, 4, 1.0, 9, 6.0]",1
K1Dy1Be1F6,"[19, 1.0, 66, 1.0, 4, 1.0, 9, 6.0]",1
K1Ho1Be1F6,"[19, 1.0, 67, 1.0, 4, 1.0, 9, 6.0]",1
K1Er1Be1F6,"[19, 1.0, 68, 1.0, 4, 1.0, 9, 6.0]",1
K1Tm1Be1F6,"[19, 1.0, 69, 1.0, 4, 1.0, 9, 6.0]",1
K1Lu1Be1F6,"[19, 1.0, 71, 1.0, 4, 1.0, 9, 6.0]",1
K1Be2B1O3F2,"[19, 1.0, 4, 2.0, 5, 1.0, 8, 3.0, 9, 2.0]",1
K2Be2Si6O15,"[19, 2.0, 4, 2.0, 14, 6.0, 8, 15.0]",1
K2Na4Be2O5,"[19, 2.0, 11, 4.0, 4, 2.0, 8, 5.0]",1
K2Be2Si3O9,"[19, 2.0, 4, 2.0, 14, 3.0, 8, 9.0]",1
K3Na1Be2F8,"[19, 3.0, 11, 1.0, 4, 2.0, 9, 8.0]",1
K4Be3O5,"[19, 4.0, 4, 3.0, 8, 5.0]",1
K2Mg2Be3F12,"[19, 2.0, 12, 2.0, 4, 3.0, 9, 12.0]",1
K2Mn2Be3F12,"[19, 2.0, 25, 2.0, 4, 3.0, 9, 12.0]",1
K1Be3Zn1F9,"[19, 1.0, 4, 3.0, 30, 1.0, 9, 9.0]",1
K6Be4C6O19,"[19, 6.0, 4, 4.0, 6, 6.0, 8, 19.0]",1
Cs2K2B10O17,"[55, 2.0, 19, 2.0, 5, 10.0, 8, 17.0]",1
K2Na1B1P2,"[19, 2.0, 11, 1.0, 5, 1.0, 15, 2.0]",1
K3B1P2,"[19, 3.0, 5, 1.0, 15, 2.0]",1
K1B1S2,"[19, 1.0, 5, 1.0, 16, 2.0]",1
K3B1S3,"[19, 3.0, 5, 1.0, 16, 3.0]",1
Cs1K1Zr6B1Cl15,"[55, 1.0, 19, 1.0, 40, 6.0, 5, 1.0, 17, 15.0]",1
K1Zr6B1I14,"[19, 1.0, 40, 6.0, 5, 1.0, 53, 14.0]",1
K8Zr6B1Br20,"[19, 8.0, 40, 6.0, 5, 1.0, 35, 20.0]",1
K3Sm1Ga3B12S12I1,"[19, 3.0, 62, 1.0, 31, 3.0, 5, 12.0, 16, 12.0, 53, 1.0]",0
K1Na2B1N2,"[19, 1.0, 11, 2.0, 5, 1.0, 7, 2.0]",1
K3B1S3O12,"[19, 3.0, 5, 1.0, 16, 3.0, 8, 12.0]",1
K1B1S4Cl4O12,"[19, 1.0, 5, 1.0, 16, 4.0, 17, 4.0, 8, 12.0]",1
K3B1Sb4O13,"[19, 3.0, 5, 1.0, 51, 4.0, 8, 13.0]",1
K1B1S4O14,"[19, 1.0, 5, 1.0, 16, 4.0, 8, 14.0]",1
K5B1S4O16,"[19, 5.0, 5, 1.0, 16, 4.0, 8, 16.0]",1
K1B1O1F2,"[19, 1.0, 5, 1.0, 8, 1.0, 9, 2.0]",1
K1B1O2,"[19, 1.0, 5, 1.0, 8, 2.0]",1
K1Na2B1O3,"[19, 1.0, 11, 2.0, 5, 1.0, 8, 3.0]",1
K1Mg1B1O3,"[19, 1.0, 12, 1.0, 5, 1.0, 8, 3.0]",1
K1Zn2B1Cl2O3,"[19, 1.0, 30, 2.0, 5, 1.0, 17, 2.0, 8, 3.0]",1
K1Si2B1O6,"[19, 1.0, 14, 2.0, 5, 1.0, 8, 6.0]",1
K1Zn1B1P2O8,"[19, 1.0, 30, 1.0, 5, 1.0, 15, 2.0, 8, 8.0]",1
K1B1S2O8,"[19, 1.0, 5, 1.0, 16, 2.0, 8, 8.0]",1
K1B1F4,"[19, 1.0, 5, 1.0, 9, 4.0]",1
K5B19O31,"[19, 5.0, 5, 19.0, 8, 31.0]",1
K2B2S7,"[19, 2.0, 5, 2.0, 16, 7.0]",1
K2B2Se7,"[19, 2.0, 5, 2.0, 34, 7.0]",1
K2B2Se3O10,"[19, 2.0, 5, 2.0, 34, 3.0, 8, 10.0]",1
K3Nb3B2O12,"[19, 3.0, 41, 3.0, 5, 2.0, 8, 12.0]",1
K3Ta3B2O12,"[19, 3.0, 73, 3.0, 5, 2.0, 8, 12.0]",1
K1Ta1B2O6,"[19, 1.0, 73, 1.0, 5, 2.0, 8, 6.0]",1
K3Y1B2O6,"[19, 3.0, 39, 1.0, 5, 2.0, 8, 6.0]",1
K3Nd1B2O6,"[19, 3.0, 60, 1.0, 5, 2.0, 8, 6.0]",1
K3Sm1B2O6,"[19, 3.0, 62, 1.0, 5, 2.0, 8, 6.0]",1
K3Gd1B2O6,"[19, 3.0, 64, 1.0, 5, 2.0, 8, 6.0]",1
K3Tb1B2O6,"[19, 3.0, 65, 1.0, 5, 2.0, 8, 6.0]",1
K3Lu1B2O6,"[19, 3.0, 71, 1.0, 5, 2.0, 8, 6.0]",1
K1Zn2Cd1B2O6F1,"[19, 1.0, 30, 2.0, 48, 1.0, 5, 2.0, 8, 6.0, 9, 1.0]",1
K2Al2B2O7,"[19, 2.0, 13, 2.0, 5, 2.0, 8, 7.0]",1
K2Ga2B2O7,"[19, 2.0, 31, 2.0, 5, 2.0, 8, 7.0]",1
K2La2B2O7,"[19, 2.0, 57, 2.0, 5, 2.0, 8, 7.0]",1
K1Zn1B3O6,"[19, 1.0, 30, 1.0, 5, 3.0, 8, 6.0]",1
K1B3Se1O7,"[19, 1.0, 5, 3.0, 34, 1.0, 8, 7.0]",1
K1Ca4B3O9,"[19, 1.0, 20, 4.0, 5, 3.0, 8, 9.0]",1
K1Sr4B3O9,"[19, 1.0, 38, 4.0, 5, 3.0, 8, 9.0]",1
K3Y3B4O12,"[19, 3.0, 39, 3.0, 5, 4.0, 8, 12.0]",1
K2B4O7,"[19, 2.0, 5, 4.0, 8, 7.0]",1
K2Na1Zn1B5O10,"[19, 2.0, 11, 1.0, 30, 1.0, 5, 5.0, 8, 10.0]",1
K3Zn1B5O10,"[19, 3.0, 30, 1.0, 5, 5.0, 8, 10.0]",1
K3Cd1B5O10,"[19, 3.0, 48, 1.0, 5, 5.0, 8, 10.0]",1
K2Sr1V1B5O12,"[19, 2.0, 38, 1.0, 23, 1.0, 5, 5.0, 8, 12.0]",1
K1B5O8,"[19, 1.0, 5, 5.0, 8, 8.0]",1
K1Sr1B5O9,"[19, 1.0, 38, 1.0, 5, 5.0, 8, 9.0]",1
K1Ba1B5O9,"[19, 1.0, 56, 1.0, 5, 5.0, 8, 9.0]",1
K1B6,"[19, 1.0, 5, 6.0]",1
K3B6Cl1O10,"[19, 3.0, 5, 6.0, 17, 1.0, 8, 10.0]",1
K3B6Br1O10,"[19, 3.0, 5, 6.0, 35, 1.0, 8, 10.0]",1
K3Al1B8O15,"[19, 3.0, 13, 1.0, 5, 8.0, 8, 15.0]",1
K4B9Se9,"[19, 4.0, 5, 9.0, 34, 9.0]",1
K2Na1B9O15,"[19, 2.0, 11, 1.0, 5, 9.0, 8, 15.0]",1
K1Zr6C1Cl15,"[19, 1.0, 40, 6.0, 6, 1.0, 17, 15.0]",1
K1Hf6C1Cl15,"[19, 1.0, 72, 6.0, 6, 1.0, 17, 15.0]",1
K4Zr6C1Br18,"[19, 4.0, 40, 6.0, 6, 1.0, 35, 18.0]",1
K2C1N2,"[19, 2.0, 6, 1.0, 7, 2.0]",1
K2Mn3V2C1O11,"[19, 2.0, 25, 3.0, 23, 2.0, 6, 1.0, 8, 11.0]",1
K1C1O3,"[19, 1.0, 6, 1.0, 8, 3.0]",1
K1Ag1C1O3,"[19, 1.0, 47, 1.0, 6, 1.0, 8, 3.0]",1
K2C1O3,"[19, 2.0, 6, 1.0, 8, 3.0]",1
K1Ca1C1O3F1,"[19, 1.0, 20, 1.0, 6, 1.0, 8, 3.0, 9, 1.0]",1
K1Cu1C1O3F1,"[19, 1.0, 29, 1.0, 6, 1.0, 8, 3.0, 9, 1.0]",1
K1Sr1C1O3F1,"[19, 1.0, 38, 1.0, 6, 1.0, 8, 3.0, 9, 1.0]",1
K1Gd1C1O3F2,"[19, 1.0, 64, 1.0, 6, 1.0, 8, 3.0, 9, 2.0]",1
K1Pu1C1O5,"[19, 1.0, 94, 1.0, 6, 1.0, 8, 5.0]",0
K1La5C2Cl10,"[19, 1.0, 57, 5.0, 6, 2.0, 17, 10.0]",1
K2Pt1C2,"[19, 2.0, 78, 1.0, 6, 2.0]",1
K2Re3C2Se5N2,"[19, 2.0, 75, 3.0, 6, 2.0, 34, 5.0, 7, 2.0]",0
K1C2N3,"[19, 1.0, 6, 2.0, 7, 3.0]",1
K1Na22C2S9Cl1O42,"[19, 1.0, 11, 22.0, 6, 2.0, 16, 9.0, 17, 1.0, 8, 42.0]",0
K2Mg1C2O6,"[19, 2.0, 12, 1.0, 6, 2.0, 8, 6.0]",1
K1Y1C2O6,"[19, 1.0, 39, 1.0, 6, 2.0, 8, 6.0]",1
K1Nd1C2O6,"[19, 1.0, 60, 1.0, 6, 2.0, 8, 6.0]",1
K1Sm1C2O6,"[19, 1.0, 62, 1.0, 6, 2.0, 8, 6.0]",1
K1Eu1C2O6,"[19, 1.0, 63, 1.0, 6, 2.0, 8, 6.0]",1
K1Gd1C2O6,"[19, 1.0, 64, 1.0, 6, 2.0, 8, 6.0]",1
K1Tb1C2O6,"[19, 1.0, 65, 1.0, 6, 2.0, 8, 6.0]",1
K1Dy1C2O6,"[19, 1.0, 66, 1.0, 6, 2.0, 8, 6.0]",1
K1Ho1C2O6,"[19, 1.0, 67, 1.0, 6, 2.0, 8, 6.0]",1
K1Er1C2O6,"[19, 1.0, 68, 1.0, 6, 2.0, 8, 6.0]",1
K1Tm1C2O6,"[19, 1.0, 69, 1.0, 6, 2.0, 8, 6.0]",1
K1Lu1C2O6,"[19, 1.0, 71, 1.0, 6, 2.0, 8, 6.0]",1
K2Ca1C2O6,"[19, 2.0, 20, 1.0, 6, 2.0, 8, 6.0]",1
K2Cu1C2O6,"[19, 2.0, 29, 1.0, 6, 2.0, 8, 6.0]",1
K3Na1U1C3O11,"[19, 3.0, 11, 1.0, 92, 1.0, 6, 3.0, 8, 11.0]",1
K4U1C3O11,"[19, 4.0, 92, 1.0, 6, 3.0, 8, 11.0]",0
K2Pb3C3O9F2,"[19, 2.0, 82, 3.0, 6, 3.0, 8, 9.0, 9, 2.0]",1
K1La1Si1C4N8,"[19, 1.0, 57, 1.0, 14, 1.0, 6, 4.0, 7, 8.0]",1
Cs2K1Co1C6N6,"[55, 2.0, 19, 1.0, 27, 1.0, 6, 6.0, 7, 6.0]",1
K1C8,"[19, 1.0, 6, 8.0]",1
K3P6N11,"[19, 3.0, 15, 6.0, 7, 11.0]",1
K1Zr6N1Cl15,"[19, 1.0, 40, 6.0, 7, 1.0, 17, 15.0]",1
K2Ru1N1Cl5O1,"[19, 2.0, 44, 1.0, 7, 1.0, 17, 5.0, 8, 1.0]",1
K1Ge1N1O1,"[19, 1.0, 32, 1.0, 7, 1.0, 8, 1.0]",1
K2Ru1Br5N1O1,"[19, 2.0, 44, 1.0, 35, 5.0, 7, 1.0, 8, 1.0]",1
K2Ru1I5N1O1,"[19, 2.0, 44, 1.0, 53, 5.0, 7, 1.0, 8, 1.0]",1
K1N1O1F2,"[19, 1.0, 7, 1.0, 8, 1.0, 9, 2.0]",1
K1Os1N1O1F5,"[19, 1.0, 76, 1.0, 7, 1.0, 8, 1.0, 9, 5.0]",1
K1N1O2,"[19, 1.0, 7, 1.0, 8, 2.0]",1
K3Zn1N1Cl4O3,"[19, 3.0, 30, 1.0, 7, 1.0, 17, 4.0, 8, 3.0]",1
K1N1O3,"[19, 1.0, 7, 1.0, 8, 3.0]",1
K3N1O3,"[19, 3.0, 7, 1.0, 8, 3.0]",1
K3N1O4,"[19, 3.0, 7, 1.0, 8, 4.0]",1
K1U1Cr1N1O9,"[19, 1.0, 92, 1.0, 24, 1.0, 7, 1.0, 8, 9.0]",1
K1Ta1N2,"[19, 1.0, 73, 1.0, 7, 2.0]",0
K2Hg1Br2N2O12,"[19, 2.0, 80, 1.0, 35, 2.0, 7, 2.0, 8, 12.0]",1
K8U1Cr4N2O24,"[19, 8.0, 92, 1.0, 24, 4.0, 7, 2.0, 8, 24.0]",1
K1Ag1N2O6,"[19, 1.0, 47, 1.0, 7, 2.0, 8, 6.0]",1
K1N3,"[19, 1.0, 7, 3.0]",1
K1U1N3O11,"[19, 1.0, 92, 1.0, 7, 3.0, 8, 11.0]",1
K1Np1N3O11,"[19, 1.0, 93, 1.0, 7, 3.0, 8, 11.0]",1
K2Pt1N3Cl3O6,"[19, 2.0, 78, 1.0, 7, 3.0, 17, 3.0, 8, 6.0]",1
K1Au1N4O12,"[19, 1.0, 79, 1.0, 7, 4.0, 8, 12.0]",1
K2Ni1N4O12,"[19, 2.0, 28, 1.0, 7, 4.0, 8, 12.0]",1
K2Pd1N4O12,"[19, 2.0, 46, 1.0, 7, 4.0, 8, 12.0]",1
K2Er1N5O15,"[19, 2.0, 68, 1.0, 7, 5.0, 8, 15.0]",1
K3Cu1N5O15,"[19, 3.0, 29, 1.0, 7, 5.0, 8, 15.0]",1
K2Ce1N6O18,"[19, 2.0, 58, 1.0, 7, 6.0, 8, 18.0]",1
K2Th1N6O18,"[19, 2.0, 90, 1.0, 7, 6.0, 8, 18.0]",1
K1P4N7,"[19, 1.0, 15, 4.0, 7, 7.0]",1
K3La2N9O27,"[19, 3.0, 57, 2.0, 7, 9.0, 8, 27.0]",1
K3Pr2N9O27,"[19, 3.0, 59, 2.0, 7, 9.0, 8, 27.0]",1
K3Sm2N9O27,"[19, 3.0, 62, 2.0, 7, 9.0, 8, 27.0]",1
K3Bi2N9O27,"[19, 3.0, 83, 2.0, 7, 9.0, 8, 27.0]",0
K1Na1Mn1Si4O10,"[19, 1.0, 11, 1.0, 25, 1.0, 14, 4.0, 8, 10.0]",1
K1Na1Fe1Si4O10,"[19, 1.0, 11, 1.0, 26, 1.0, 14, 4.0, 8, 10.0]",1
K2Na3P3O10,"[19, 2.0, 11, 3.0, 15, 3.0, 8, 10.0]",1
K2Mg1P2W1O10,"[19, 2.0, 12, 1.0, 15, 2.0, 74, 1.0, 8, 10.0]",1
K2Zn1Si4O10,"[19, 2.0, 30, 1.0, 14, 4.0, 8, 10.0]",1
K2Co1P2W1O10,"[19, 2.0, 27, 1.0, 15, 2.0, 74, 1.0, 8, 10.0]",1
K2Ni1P2W1O10,"[19, 2.0, 28, 1.0, 15, 2.0, 74, 1.0, 8, 10.0]",0
K4U1P2O10,"[19, 4.0, 92, 1.0, 15, 2.0, 8, 10.0]",1
K1Th1P3O10,"[19, 1.0, 90, 1.0, 15, 3.0, 8, 10.0]",1
K4Np1S2Cl1O10,"[19, 4.0, 93, 1.0, 16, 2.0, 17, 1.0, 8, 10.0]",1
K2Mo1S2O10,"[19, 2.0, 42, 1.0, 16, 2.0, 8, 10.0]",1
K3V1S2O10,"[19, 3.0, 23, 1.0, 16, 2.0, 8, 10.0]",1
K2U1Mo2O10,"[19, 2.0, 92, 1.0, 42, 2.0, 8, 10.0]",1
K2Mo3O10,"[19, 2.0, 42, 3.0, 8, 10.0]",1
K2U1W2O10,"[19, 2.0, 92, 1.0, 74, 2.0, 8, 10.0]",1
K3Np1Mo2O10,"[19, 3.0, 93, 1.0, 42, 2.0, 8, 10.0]",1
K5V3O10,"[19, 5.0, 23, 3.0, 8, 10.0]",1
K5As3O10,"[19, 5.0, 33, 3.0, 8, 10.0]",1
K1Sr2Si4O10F1,"[19, 1.0, 38, 2.0, 14, 4.0, 8, 10.0, 9, 1.0]",1
K1Eu2Si4O10F1,"[19, 1.0, 63, 2.0, 14, 4.0, 8, 10.0, 9, 1.0]",1
K2Sc1Si4O10F1,"[19, 2.0, 21, 1.0, 14, 4.0, 8, 10.0, 9, 1.0]",1
K2Eu1Si4O10F1,"[19, 2.0, 63, 1.0, 14, 4.0, 8, 10.0, 9, 1.0]",1
K1Na1Mg2Si4O10F2,"[19, 1.0, 11, 1.0, 12, 2.0, 14, 4.0, 8, 10.0, 9, 2.0]",1
K1Ni3P3O11,"[19, 1.0, 28, 3.0, 15, 3.0, 8, 11.0]",1
K1U1P3O11,"[19, 1.0, 92, 1.0, 15, 3.0, 8, 11.0]",1
K1U1I3O11,"[19, 1.0, 92, 1.0, 53, 3.0, 8, 11.0]",1
K2Mo2Se2O11,"[19, 2.0, 42, 2.0, 34, 2.0, 8, 11.0]",1
K2Sb4O11,"[19, 2.0, 51, 4.0, 8, 11.0]",1
K2Ta4O11,"[19, 2.0, 73, 4.0, 8, 11.0]",1
K6Si2S6O1,"[19, 6.0, 14, 2.0, 16, 6.0, 8, 1.0]",1
K6Ti2S6O1,"[19, 6.0, 22, 2.0, 16, 6.0, 8, 1.0]",1
K4Cu4Cl10O1,"[19, 4.0, 29, 4.0, 17, 10.0, 8, 1.0]",1
K4Ru2Cl10O1,"[19, 4.0, 44, 2.0, 17, 10.0, 8, 1.0]",1
K2Mo1Cl5O1,"[19, 2.0, 42, 1.0, 17, 5.0, 8, 1.0]",1
K1Cu1O1,"[19, 1.0, 29, 1.0, 8, 1.0]",1
K1Ag1O1,"[19, 1.0, 47, 1.0, 8, 1.0]",1
K1Ba4Sb3O1,"[19, 1.0, 56, 4.0, 51, 3.0, 8, 1.0]",1
K1Ba4Bi3O1,"[19, 1.0, 56, 4.0, 83, 3.0, 8, 1.0]",1
K1Tl1O1,"[19, 1.0, 81, 1.0, 8, 1.0]",1
K2O1,"[19, 2.0, 8, 1.0]",1
K3Br1O1,"[19, 3.0, 35, 1.0, 8, 1.0]",1
K3I1O1,"[19, 3.0, 53, 1.0, 8, 1.0]",1
K3Au1O1,"[19, 3.0, 79, 1.0, 8, 1.0]",0
K4Nb2Se11O1,"[19, 4.0, 41, 2.0, 34, 11.0, 8, 1.0]",1
K4Br2O1,"[19, 4.0, 35, 2.0, 8, 1.0]",1
K5Tl3O1,"[19, 5.0, 81, 3.0, 8, 1.0]",1
K6Nb1As3O1,"[19, 6.0, 41, 1.0, 33, 3.0, 8, 1.0]",1
K1Na2Ga3Si3O12,"[19, 1.0, 11, 2.0, 31, 3.0, 14, 3.0, 8, 12.0]",1
K2Mg1Si5O12,"[19, 2.0, 12, 1.0, 14, 5.0, 8, 12.0]",1
K4Mg1Mo3O12,"[19, 4.0, 12, 1.0, 42, 3.0, 8, 12.0]",1
K2Mg2S3O12,"[19, 2.0, 12, 2.0, 16, 3.0, 8, 12.0]",1
K2Mg2Mo3O12,"[19, 2.0, 12, 2.0, 42, 3.0, 8, 12.0]",1
K1Mg3V3Cu1O12,"[19, 1.0, 12, 3.0, 23, 3.0, 29, 1.0, 8, 12.0]",1
K1Mg3Cu1As3O12,"[19, 1.0, 12, 3.0, 29, 1.0, 33, 3.0, 8, 12.0]",1
K2Ce1Al1Si4O12,"[19, 2.0, 58, 1.0, 13, 1.0, 14, 4.0, 8, 12.0]",1
K3Al2P3O12,"[19, 3.0, 13, 2.0, 15, 3.0, 8, 12.0]",1
K3Al2As3O12,"[19, 3.0, 13, 2.0, 33, 3.0, 8, 12.0]",1
K4Al3Si3Cl1O12,"[19, 4.0, 13, 3.0, 14, 3.0, 17, 1.0, 8, 12.0]",1
K1Sb2P1S2O12,"[19, 1.0, 51, 2.0, 15, 1.0, 16, 2.0, 8, 12.0]",1
K1Ti2P3O12,"[19, 1.0, 22, 2.0, 15, 3.0, 8, 12.0]",1
K1Ni4P3O12,"[19, 1.0, 28, 4.0, 15, 3.0, 8, 12.0]",1
K1Zn4P3O12,"[19, 1.0, 30, 4.0, 15, 3.0, 8, 12.0]",1
K1Zr2P3O12,"[19, 1.0, 40, 2.0, 15, 3.0, 8, 12.0]",1
K1Sn4P3O12,"[19, 1.0, 50, 4.0, 15, 3.0, 8, 12.0]",1
K1Th2P3O12,"[19, 1.0, 90, 2.0, 15, 3.0, 8, 12.0]",1
K1U2P3O12,"[19, 1.0, 92, 2.0, 15, 3.0, 8, 12.0]",1
K2Zr1Fe1P3O12,"[19, 2.0, 40, 1.0, 26, 1.0, 15, 3.0, 8, 12.0]",1
K3Fe2P3O12,"[19, 3.0, 26, 2.0, 15, 3.0, 8, 12.0]",1
K3Ga2P3O12,"[19, 3.0, 31, 2.0, 15, 3.0, 8, 12.0]",1
K3Bi2P3O12,"[19, 3.0, 83, 2.0, 15, 3.0, 8, 12.0]",0
K1Ga1P4O12,"[19, 1.0, 31, 1.0, 15, 4.0, 8, 12.0]",1
K1La1P4O12,"[19, 1.0, 57, 1.0, 15, 4.0, 8, 12.0]",1
K1Ce1P4O12,"[19, 1.0, 58, 1.0, 15, 4.0, 8, 12.0]",1
K1Pr1P4O12,"[19, 1.0, 59, 1.0, 15, 4.0, 8, 12.0]",1
K1Nd1P4O12,"[19, 1.0, 60, 1.0, 15, 4.0, 8, 12.0]",1
K1Sm1P4O12,"[19, 1.0, 62, 1.0, 15, 4.0, 8, 12.0]",1
K1Gd1P4O12,"[19, 1.0, 64, 1.0, 15, 4.0, 8, 12.0]",1
K1Bi1P4O12,"[19, 1.0, 83, 1.0, 15, 4.0, 8, 12.0]",1
K2Cu1P4O12,"[19, 2.0, 29, 1.0, 15, 4.0, 8, 12.0]",1
K2Sr1P4O12,"[19, 2.0, 38, 1.0, 15, 4.0, 8, 12.0]",1
K2P4Pb1O12,"[19, 2.0, 15, 4.0, 82, 1.0, 8, 12.0]",1
K2Ca2S3O12,"[19, 2.0, 20, 2.0, 16, 3.0, 8, 12.0]",1
K2Mn2S3O12,"[19, 2.0, 25, 2.0, 16, 3.0, 8, 12.0]",1
K2Co2S3O12,"[19, 2.0, 27, 2.0, 16, 3.0, 8, 12.0]",1
K2Cd2S3O12,"[19, 2.0, 48, 2.0, 16, 3.0, 8, 12.0]",1
K3Er1S3O12,"[19, 3.0, 68, 1.0, 16, 3.0, 8, 12.0]",1
K1V3Se2O12,"[19, 1.0, 23, 3.0, 34, 2.0, 8, 12.0]",1
K1V3Cd4O12,"[19, 1.0, 23, 3.0, 48, 4.0, 8, 12.0]",1
K1Th2V3O12,"[19, 1.0, 90, 2.0, 23, 3.0, 8, 12.0]",0
K1Cu4As3O12,"[19, 1.0, 29, 4.0, 33, 3.0, 8, 12.0]",1
K1Zn4Sb3O12,"[19, 1.0, 30, 4.0, 51, 3.0, 8, 12.0]",1
K1Zr2As3O12,"[19, 1.0, 40, 2.0, 33, 3.0, 8, 12.0]",1
K1Nb3Se2O12,"[19, 1.0, 41, 3.0, 34, 2.0, 8, 12.0]",1
K1Nb3Te2O12,"[19, 1.0, 41, 3.0, 52, 2.0, 8, 12.0]",1
K1Ta3Te2O12,"[19, 1.0, 73, 3.0, 52, 2.0, 8, 12.0]",0
K1Au1I4O12,"[19, 1.0, 79, 1.0, 53, 4.0, 8, 12.0]",1
K2Sc1Sn1As3O12,"[19, 2.0, 21, 1.0, 50, 1.0, 33, 3.0, 8, 12.0]",1
K2Mn1V4O12,"[19, 2.0, 25, 1.0, 23, 4.0, 8, 12.0]",1
K2Sr1V4O12,"[19, 2.0, 38, 1.0, 23, 4.0, 8, 12.0]",1
K2U1Cr1I2O12,"[19, 2.0, 92, 1.0, 24, 1.0, 53, 2.0, 8, 12.0]",0
K2Mn3As3O12,"[19, 2.0, 25, 3.0, 33, 3.0, 8, 12.0]",1
K2Ni2Mo3O12,"[19, 2.0, 28, 2.0, 42, 3.0, 8, 12.0]",1
K2Cu3Se4O12,"[19, 2.0, 29, 3.0, 34, 4.0, 8, 12.0]",1
K2Zn2Mo3O12,"[19, 2.0, 30, 2.0, 42, 3.0, 8, 12.0]",1
