new_formula,composition_vector,is_superconductor
Ho2B4C1,"[67, 2.0, 5, 4.0, 6, 1.0]",1
Er2B4C1,"[68, 2.0, 5, 4.0, 6, 1.0]",1
Sm1B4,"[62, 1.0, 5, 4.0]",1
Sm1Re1B4,"[62, 1.0, 75, 1.0, 5, 4.0]",1
Sm1B4Os4,"[62, 1.0, 5, 4.0, 76, 4.0]",0
Sm1B4Ir4,"[62, 1.0, 5, 4.0, 77, 4.0]",0
Eu1B4Os4,"[63, 1.0, 5, 4.0, 76, 4.0]",1
Eu1B4Ir4,"[63, 1.0, 5, 4.0, 77, 4.0]",0
Gd1B4,"[64, 1.0, 5, 4.0]",1
Gd1Re1B4,"[64, 1.0, 75, 1.0, 5, 4.0]",1
Gd1B4Os1,"[64, 1.0, 5, 4.0, 76, 1.0]",1
Gd1B4Ir4,"[64, 1.0, 5, 4.0, 77, 4.0]",0
Nb7B4C4,"[41, 7.0, 5, 4.0, 6, 4.0]",1
Tb1B4,"[65, 1.0, 5, 4.0]",1
Tb1B4W1,"[65, 1.0, 5, 4.0, 74, 1.0]",1
Tb1Re1B4,"[65, 1.0, 75, 1.0, 5, 4.0]",1
Tb1B4Os1,"[65, 1.0, 5, 4.0, 76, 1.0]",0
Tb1B4Ir4,"[65, 1.0, 5, 4.0, 77, 4.0]",1
Dy1B4,"[66, 1.0, 5, 4.0]",1
Dy1B4W1,"[66, 1.0, 5, 4.0, 74, 1.0]",0
Dy1Re1B4,"[66, 1.0, 75, 1.0, 5, 4.0]",1
Dy1B4Os1,"[66, 1.0, 5, 4.0, 76, 1.0]",1
Ho1B4,"[67, 1.0, 5, 4.0]",1
Ho1B4W1,"[67, 1.0, 5, 4.0, 74, 1.0]",1
Ho1Re1B4,"[67, 1.0, 75, 1.0, 5, 4.0]",1
Ho1B4Os1,"[67, 1.0, 5, 4.0, 76, 1.0]",1
Er1B4,"[68, 1.0, 5, 4.0]",1
Er1B4W1,"[68, 1.0, 5, 4.0, 74, 1.0]",1
Er1B4Os1,"[68, 1.0, 5, 4.0, 76, 1.0]",1
Er1B4Ir4,"[68, 1.0, 5, 4.0, 77, 4.0]",1
Y16B4C8I19,"[39, 16.0, 5, 4.0, 6, 8.0, 53, 19.0]",1
Tm1B4,"[69, 1.0, 5, 4.0]",1
Tm1B4Os1,"[69, 1.0, 5, 4.0, 76, 1.0]",0
Tm1B4Ir4,"[69, 1.0, 5, 4.0, 77, 4.0]",1
Lu1B4,"[71, 1.0, 5, 4.0]",1
Lu1B4Os1,"[71, 1.0, 5, 4.0, 76, 1.0]",0
Hf1B4Ir3,"[72, 1.0, 5, 4.0, 77, 3.0]",1
Ta3B4,"[73, 3.0, 5, 4.0]",1
Th1B4W1,"[90, 1.0, 5, 4.0, 74, 1.0]",0
U1B4W1,"[92, 1.0, 5, 4.0, 74, 1.0]",0
Pu1B4W1,"[94, 1.0, 5, 4.0, 74, 1.0]",0
Th1Re1B4,"[90, 1.0, 75, 1.0, 5, 4.0]",1
U1Re1B4,"[92, 1.0, 75, 1.0, 5, 4.0]",1
Pu1Re1B4,"[94, 1.0, 75, 1.0, 5, 4.0]",0
U1B4Os1,"[92, 1.0, 5, 4.0, 76, 1.0]",1
Pu1B4Os1,"[94, 1.0, 5, 4.0, 76, 1.0]",0
Th1B4Os4,"[90, 1.0, 5, 4.0, 76, 4.0]",1
Th1B4Ir4,"[90, 1.0, 5, 4.0, 77, 4.0]",0
Ho2Ni1B4O10,"[67, 2.0, 28, 1.0, 5, 4.0, 8, 10.0]",1
Sr1Bi2B4O10,"[38, 1.0, 83, 2.0, 5, 4.0, 8, 10.0]",1
Ba1Bi2B4O10,"[56, 1.0, 83, 2.0, 5, 4.0, 8, 10.0]",1
Ba5B4O11,"[56, 5.0, 5, 4.0, 8, 11.0]",1
Y1Al3B4O12,"[39, 1.0, 13, 3.0, 5, 4.0, 8, 12.0]",1
K3Y3B4O12,"[19, 3.0, 39, 3.0, 5, 4.0, 8, 12.0]",1
La1Sc3B4O12,"[57, 1.0, 21, 3.0, 5, 4.0, 8, 12.0]",1
Ce1Sc3B4O12,"[58, 1.0, 21, 3.0, 5, 4.0, 8, 12.0]",1
Pr1Sc3B4O12,"[59, 1.0, 21, 3.0, 5, 4.0, 8, 12.0]",1
Rb3La3B4O12,"[37, 3.0, 57, 3.0, 5, 4.0, 8, 12.0]",1
Sr3Tb2B4O12,"[38, 3.0, 65, 2.0, 5, 4.0, 8, 12.0]",1
Cd3B4Pb3O12,"[48, 3.0, 5, 4.0, 82, 3.0, 8, 12.0]",1
Ba1B4Sb2O12,"[56, 1.0, 5, 4.0, 51, 2.0, 8, 12.0]",1
U1Ni7B4O16,"[92, 1.0, 28, 7.0, 5, 4.0, 8, 16.0]",0
Nb1Ni11B4O20,"[41, 1.0, 28, 11.0, 5, 4.0, 8, 20.0]",1
Ta1Ni11B4O20,"[73, 1.0, 28, 11.0, 5, 4.0, 8, 20.0]",1
La13B4O26,"[57, 13.0, 5, 4.0, 8, 26.0]",1
Na2B4O7,"[11, 2.0, 5, 4.0, 8, 7.0]",1
Mg1B4O7,"[12, 1.0, 5, 4.0, 8, 7.0]",1
K2B4O7,"[19, 2.0, 5, 4.0, 8, 7.0]",1
Ca1B4O7,"[20, 1.0, 5, 4.0, 8, 7.0]",1
Mn1B4O7,"[25, 1.0, 5, 4.0, 8, 7.0]",1
Zn1B4O7,"[30, 1.0, 5, 4.0, 8, 7.0]",1
Rb2B4O7,"[37, 2.0, 5, 4.0, 8, 7.0]",1
Cd1B4O7,"[48, 1.0, 5, 4.0, 8, 7.0]",1
Sn1B4O7,"[50, 1.0, 5, 4.0, 8, 7.0]",1
Ba1B4O7,"[56, 1.0, 5, 4.0, 8, 7.0]",1
Eu1B4O7,"[63, 1.0, 5, 4.0, 8, 7.0]",1
Hg1B4O7,"[80, 1.0, 5, 4.0, 8, 7.0]",1
Tl2B4O7,"[81, 2.0, 5, 4.0, 8, 7.0]",1
B4Pb1O7,"[5, 4.0, 82, 1.0, 8, 7.0]",0
Th1B4O8,"[90, 1.0, 5, 4.0, 8, 8.0]",0
Rb2Ge1B4O9,"[37, 2.0, 32, 1.0, 5, 4.0, 8, 9.0]",1
Th1B4,"[90, 1.0, 5, 4.0]",0
U1B4,"[92, 1.0, 5, 4.0]",0
Np1B4,"[93, 1.0, 5, 4.0]",0
Pu1B4,"[94, 1.0, 5, 4.0]",1
Na3B5S9,"[11, 3.0, 5, 5.0, 16, 9.0]",1
Na3B5Pt9,"[11, 3.0, 5, 5.0, 78, 9.0]",1
Ca2B5Os3,"[20, 2.0, 5, 5.0, 76, 3.0]",0
Dy2Ni10B5,"[66, 2.0, 28, 10.0, 5, 5.0]",1
Er2Ni10B5,"[68, 2.0, 28, 10.0, 5, 5.0]",1
Tm2Ni10B5,"[69, 2.0, 28, 10.0, 5, 5.0]",1
Cu3B5Pt9,"[29, 3.0, 5, 5.0, 78, 9.0]",1
Pr2B5,"[59, 2.0, 5, 5.0]",1
Nd2B5,"[60, 2.0, 5, 5.0]",1
Sm2B5,"[62, 2.0, 5, 5.0]",1
Eu2B5Os3,"[63, 2.0, 5, 5.0, 76, 3.0]",1
Gd2B5,"[64, 2.0, 5, 5.0]",1
Ba8B5N10F1,"[56, 8.0, 5, 5.0, 7, 10.0, 9, 1.0]",1
K2Na1Zn1B5O10,"[19, 2.0, 11, 1.0, 30, 1.0, 5, 5.0, 8, 10.0]",1
Na3Mg1B5O10,"[11, 3.0, 12, 1.0, 5, 5.0, 8, 10.0]",1
Na3Ca1B5O10,"[11, 3.0, 20, 1.0, 5, 5.0, 8, 10.0]",1
Na3Zn1B5O10,"[11, 3.0, 30, 1.0, 5, 5.0, 8, 10.0]",1
Na3Sr1B5O10,"[11, 3.0, 38, 1.0, 5, 5.0, 8, 10.0]",1
La1Mg1B5O10,"[57, 1.0, 12, 1.0, 5, 5.0, 8, 10.0]",1
Ce1Mg1B5O10,"[58, 1.0, 12, 1.0, 5, 5.0, 8, 10.0]",1
Pr1Mg1B5O10,"[59, 1.0, 12, 1.0, 5, 5.0, 8, 10.0]",1
Nd1Mg1B5O10,"[60, 1.0, 12, 1.0, 5, 5.0, 8, 10.0]",1
Sm1Mg1B5O10,"[62, 1.0, 12, 1.0, 5, 5.0, 8, 10.0]",1
Tb1Mg1B5O10,"[65, 1.0, 12, 1.0, 5, 5.0, 8, 10.0]",1
K3Zn1B5O10,"[19, 3.0, 30, 1.0, 5, 5.0, 8, 10.0]",1
K3Cd1B5O10,"[19, 3.0, 48, 1.0, 5, 5.0, 8, 10.0]",1
Nd1Ni1B5O10,"[60, 1.0, 28, 1.0, 5, 5.0, 8, 10.0]",1
Gd1Ni1B5O10,"[64, 1.0, 28, 1.0, 5, 5.0, 8, 10.0]",1
Rb3Zn1B5O10,"[37, 3.0, 30, 1.0, 5, 5.0, 8, 10.0]",1
Rb3Cd1B5O10,"[37, 3.0, 48, 1.0, 5, 5.0, 8, 10.0]",1
La1Cd1B5O10,"[57, 1.0, 48, 1.0, 5, 5.0, 8, 10.0]",1
K2Sr1V1B5O12,"[19, 2.0, 38, 1.0, 23, 1.0, 5, 5.0, 8, 12.0]",1
Sc3B5O12,"[21, 3.0, 5, 5.0, 8, 12.0]",1
Tm3B5O12,"[69, 3.0, 5, 5.0, 8, 12.0]",1
Ba3Zn1B5P1O14,"[56, 3.0, 30, 1.0, 5, 5.0, 15, 1.0, 8, 14.0]",1
Ca3La3B5O15,"[20, 3.0, 57, 3.0, 5, 5.0, 8, 15.0]",1
Al6B5O15F3,"[13, 6.0, 5, 5.0, 8, 15.0, 9, 3.0]",1
K1B5O8,"[19, 1.0, 5, 5.0, 8, 8.0]",1
Rb1B5O8,"[37, 1.0, 5, 5.0, 8, 8.0]",1
Cs1B5O8,"[55, 1.0, 5, 5.0, 8, 8.0]",1
Tl1B5O8,"[81, 1.0, 5, 5.0, 8, 8.0]",1
Na1Sr1B5O9,"[11, 1.0, 38, 1.0, 5, 5.0, 8, 9.0]",1
Ba1Na1B5O9,"[56, 1.0, 11, 1.0, 5, 5.0, 8, 9.0]",1
Na1B5Pb1O9,"[11, 1.0, 5, 5.0, 82, 1.0, 8, 9.0]",0
Ca2B5Cl1O9,"[20, 2.0, 5, 5.0, 17, 1.0, 8, 9.0]",1
Sr2B5Cl1O9,"[38, 2.0, 5, 5.0, 17, 1.0, 8, 9.0]",1
Ba2B5Cl1O9,"[56, 2.0, 5, 5.0, 17, 1.0, 8, 9.0]",1
Eu2B5Cl1O9,"[63, 2.0, 5, 5.0, 17, 1.0, 8, 9.0]",1
B5Pb2Cl1O9,"[5, 5.0, 82, 2.0, 17, 1.0, 8, 9.0]",1
K1Sr1B5O9,"[19, 1.0, 38, 1.0, 5, 5.0, 8, 9.0]",1
K1Ba1B5O9,"[19, 1.0, 56, 1.0, 5, 5.0, 8, 9.0]",1
Ca2B5Br1O9,"[20, 2.0, 5, 5.0, 35, 1.0, 8, 9.0]",1
Sr2B5Br1O9,"[38, 2.0, 5, 5.0, 35, 1.0, 8, 9.0]",1
Ba2B5Br1O9,"[56, 2.0, 5, 5.0, 35, 1.0, 8, 9.0]",1
Eu2B5Br1O9,"[63, 2.0, 5, 5.0, 35, 1.0, 8, 9.0]",1
B5Pb2Br1O9,"[5, 5.0, 82, 2.0, 35, 1.0, 8, 9.0]",1
B5Pb2I1O9,"[5, 5.0, 82, 2.0, 53, 1.0, 8, 9.0]",1
La1B5O9,"[57, 1.0, 5, 5.0, 8, 9.0]",1
Mg3Ni20B6,"[12, 3.0, 28, 20.0, 5, 6.0]",1
Al2Ni21B6,"[13, 2.0, 28, 21.0, 5, 6.0]",1
Al3Ni20B6,"[13, 3.0, 28, 20.0, 5, 6.0]",1
B6P1,"[5, 6.0, 15, 1.0]",1
Ag1B6Cl6,"[47, 1.0, 5, 6.0, 17, 6.0]",1
Cs1B6Cl6,"[55, 1.0, 5, 6.0, 17, 6.0]",1
K1B6,"[19, 1.0, 5, 6.0]",1
Ca1B6,"[20, 1.0, 5, 6.0]",1
Ca1Ni12B6,"[20, 1.0, 28, 12.0, 5, 6.0]",1
Ca3B6Rh8,"[20, 3.0, 5, 6.0, 45, 8.0]",1
Sc2Cr1B6,"[21, 2.0, 24, 1.0, 5, 6.0]",1
Sc2Ni21B6,"[21, 2.0, 28, 21.0, 5, 6.0]",1
Sc2B6Rh1,"[21, 2.0, 5, 6.0, 45, 1.0]",1
Sc2Re1B6,"[21, 2.0, 75, 1.0, 5, 6.0]",1
Sc2B6Ir1,"[21, 2.0, 5, 6.0, 77, 1.0]",1
Sc3Ni20B6,"[21, 3.0, 28, 20.0, 5, 6.0]",1
Ti2Co21B6,"[22, 2.0, 27, 21.0, 5, 6.0]",1
Ti2Ni21B6,"[22, 2.0, 28, 21.0, 5, 6.0]",1
Ti3Ni20B6,"[22, 3.0, 28, 20.0, 5, 6.0]",1
V2Co21B6,"[23, 2.0, 27, 21.0, 5, 6.0]",1
V3Ni20B6,"[23, 3.0, 28, 20.0, 5, 6.0]",1
V5B6,"[23, 5.0, 5, 6.0]",1
Ce1Cr2B6,"[58, 1.0, 24, 2.0, 5, 6.0]",1
Th1Cr2B6,"[90, 1.0, 24, 2.0, 5, 6.0]",1
Lu2Fe1B6,"[71, 2.0, 26, 1.0, 5, 6.0]",1
Ce5Fe2B6,"[58, 5.0, 26, 2.0, 5, 6.0]",1
Nd5Fe2B6,"[60, 5.0, 26, 2.0, 5, 6.0]",1
U1Fe2B6,"[92, 1.0, 26, 2.0, 5, 6.0]",1
Y1Co12B6,"[39, 1.0, 27, 12.0, 5, 6.0]",1
La1Co12B6,"[57, 1.0, 27, 12.0, 5, 6.0]",1
Ce1Co12B6,"[58, 1.0, 27, 12.0, 5, 6.0]",1
Pr1Co12B6,"[59, 1.0, 27, 12.0, 5, 6.0]",1
Nd1Co12B6,"[60, 1.0, 27, 12.0, 5, 6.0]",1
Sm1Co12B6,"[62, 1.0, 27, 12.0, 5, 6.0]",1
Gd1Co12B6,"[64, 1.0, 27, 12.0, 5, 6.0]",1
Tb1Co12B6,"[65, 1.0, 27, 12.0, 5, 6.0]",1
Dy1Co12B6,"[66, 1.0, 27, 12.0, 5, 6.0]",1
Ho1Co12B6,"[67, 1.0, 27, 12.0, 5, 6.0]",1
Er1Co12B6,"[68, 1.0, 27, 12.0, 5, 6.0]",1
Tm1Co12B6,"[69, 1.0, 27, 12.0, 5, 6.0]",1
Nb2Co21B6,"[41, 2.0, 27, 21.0, 5, 6.0]",1
Ta2Co21B6,"[73, 2.0, 27, 21.0, 5, 6.0]",1
U2Co21B6,"[92, 2.0, 27, 21.0, 5, 6.0]",1
Dy5Co2B6,"[66, 5.0, 27, 2.0, 5, 6.0]",1
Sr1Ni12B6,"[38, 1.0, 28, 12.0, 5, 6.0]",1
Y1Ni12B6,"[39, 1.0, 28, 12.0, 5, 6.0]",1
Ba1Ni12B6,"[56, 1.0, 28, 12.0, 5, 6.0]",1
La1Ni12B6,"[57, 1.0, 28, 12.0, 5, 6.0]",1
Ce1Ni12B6,"[58, 1.0, 28, 12.0, 5, 6.0]",1
Pr1Ni12B6,"[59, 1.0, 28, 12.0, 5, 6.0]",1
Nd1Ni12B6,"[60, 1.0, 28, 12.0, 5, 6.0]",1
Eu1Ni12B6,"[63, 1.0, 28, 12.0, 5, 6.0]",1
Gd1Ni12B6,"[64, 1.0, 28, 12.0, 5, 6.0]",1
Tb1Ni12B6,"[65, 1.0, 28, 12.0, 5, 6.0]",1
Dy1Ni12B6,"[66, 1.0, 28, 12.0, 5, 6.0]",1
Zn3Ni20B6,"[30, 3.0, 28, 20.0, 5, 6.0]",1
Ga3Ni20B6,"[31, 3.0, 28, 20.0, 5, 6.0]",1
Zr3Ni20B6,"[40, 3.0, 28, 20.0, 5, 6.0]",1
Nb3Ni20B6,"[41, 3.0, 28, 20.0, 5, 6.0]",1
Ta3Ni20B6,"[73, 3.0, 28, 20.0, 5, 6.0]",1
Ga2Ni21B6,"[31, 2.0, 28, 21.0, 5, 6.0]",1
Ni21Ge2B6,"[28, 21.0, 32, 2.0, 5, 6.0]",1
Zr2Ni21B6,"[40, 2.0, 28, 21.0, 5, 6.0]",1
Nb2Ni21B6,"[41, 2.0, 28, 21.0, 5, 6.0]",1
In2Ni21B6,"[49, 2.0, 28, 21.0, 5, 6.0]",1
Ni21Sn2B6,"[28, 21.0, 50, 2.0, 5, 6.0]",1
Ni21B6Sb2,"[28, 21.0, 5, 6.0, 51, 2.0]",1
Tm2Ni21B6,"[69, 2.0, 28, 21.0, 5, 6.0]",1
Lu2Ni21B6,"[71, 2.0, 28, 21.0, 5, 6.0]",1
Hf2Ni21B6,"[72, 2.0, 28, 21.0, 5, 6.0]",1
Ta2Ni21B6,"[73, 2.0, 28, 21.0, 5, 6.0]",1
U2Ni21B6,"[92, 2.0, 28, 21.0, 5, 6.0]",1
Er2Ni3B6,"[68, 2.0, 28, 3.0, 5, 6.0]",1
Tm2Ni3B6,"[69, 2.0, 28, 3.0, 5, 6.0]",1
Lu2Ni3B6,"[71, 2.0, 28, 3.0, 5, 6.0]",1
B6As1,"[5, 6.0, 33, 1.0]",1
Cs1B6Br6,"[55, 1.0, 5, 6.0, 35, 6.0]",1
Sr1B6,"[38, 1.0, 5, 6.0]",1
Sr3B6Rh8,"[38, 3.0, 5, 6.0, 45, 8.0]",1
Y2B6Ru1,"[39, 2.0, 5, 6.0, 44, 1.0]",1
Y2Re1B6,"[39, 2.0, 75, 1.0, 5, 6.0]",1
Y2B6Os1,"[39, 2.0, 5, 6.0, 76, 1.0]",1
Nb5B6,"[41, 5.0, 5, 6.0]",1
U2B6Mo1,"[92, 2.0, 5, 6.0, 42, 1.0]",1
Pu2Tc1B6,"[94, 2.0, 43, 1.0, 5, 6.0]",1
Tb2B6Ru1,"[65, 2.0, 5, 6.0, 44, 1.0]",1
Dy2B6Ru1,"[66, 2.0, 5, 6.0, 44, 1.0]",1
Ho2B6Ru1,"[67, 2.0, 5, 6.0, 44, 1.0]",1
Er2B6Ru1,"[68, 2.0, 5, 6.0, 44, 1.0]",1
Tm2B6Ru1,"[69, 2.0, 5, 6.0, 44, 1.0]",1
Lu2B6Ru1,"[71, 2.0, 5, 6.0, 44, 1.0]",1
La3B6Ru8,"[57, 3.0, 5, 6.0, 44, 8.0]",1
Ho2B6Rh1,"[67, 2.0, 5, 6.0, 45, 1.0]",1
Er2B6Rh1,"[68, 2.0, 5, 6.0, 45, 1.0]",1
Tm2B6Rh1,"[69, 2.0, 5, 6.0, 45, 1.0]",1
Lu2B6Rh1,"[71, 2.0, 5, 6.0, 45, 1.0]",1
Eu3B6Rh8,"[63, 3.0, 5, 6.0, 45, 8.0]",1
Cs1B6I6,"[55, 1.0, 5, 6.0, 53, 6.0]",1
Ba1B6,"[56, 1.0, 5, 6.0]",1
La1B6,"[57, 1.0, 5, 6.0]",1
Ce1B6,"[58, 1.0, 5, 6.0]",1
Ce2Re3B6,"[58, 2.0, 75, 3.0, 5, 6.0]",1
Pr1B6,"[59, 1.0, 5, 6.0]",1
Pr2Re3B6,"[59, 2.0, 75, 3.0, 5, 6.0]",1
Nd1B6,"[60, 1.0, 5, 6.0]",1
Nd2Re3B6,"[60, 2.0, 75, 3.0, 5, 6.0]",1
Sm1B6,"[62, 1.0, 5, 6.0]",1
Sm2Re3B6,"[62, 2.0, 75, 3.0, 5, 6.0]",1
Eu1B6,"[63, 1.0, 5, 6.0]",1
Th2Sc1B6C3,"[90, 2.0, 21, 1.0, 5, 6.0, 6, 3.0]",0
Gd1B6,"[64, 1.0, 5, 6.0]",1
Gd2B6Os1,"[64, 2.0, 5, 6.0, 76, 1.0]",1
Tb2Re1B6,"[65, 2.0, 75, 1.0, 5, 6.0]",1
Tb2B6Os1,"[65, 2.0, 5, 6.0, 76, 1.0]",1
Dy2Re1B6,"[66, 2.0, 75, 1.0, 5, 6.0]",1
Dy2B6Os1,"[66, 2.0, 5, 6.0, 76, 1.0]",1
Ho2Re1B6,"[67, 2.0, 75, 1.0, 5, 6.0]",1
Ho2B6Os1,"[67, 2.0, 5, 6.0, 76, 1.0]",1
Er2Re1B6,"[68, 2.0, 75, 1.0, 5, 6.0]",1
Er2B6Os1,"[68, 2.0, 5, 6.0, 76, 1.0]",1
Tm2Re1B6,"[69, 2.0, 75, 1.0, 5, 6.0]",1
Tm2B6Os1,"[69, 2.0, 5, 6.0, 76, 1.0]",0
Lu2Re1B6,"[71, 2.0, 75, 1.0, 5, 6.0]",1
Lu2B6Os1,"[71, 2.0, 5, 6.0, 76, 1.0]",1
Na3B6N1O13,"[11, 3.0, 5, 6.0, 7, 1.0, 8, 13.0]",1
Ta5B6,"[73, 5.0, 5, 6.0]",0
U2B6W1,"[92, 2.0, 5, 6.0, 74, 1.0]",1
U2Re1B6,"[92, 2.0, 75, 1.0, 5, 6.0]",1
B6O1,"[5, 6.0, 8, 1.0]",1
K3B6Cl1O10,"[19, 3.0, 5, 6.0, 17, 1.0, 8, 10.0]",1
K3B6Br1O10,"[19, 3.0, 5, 6.0, 35, 1.0, 8, 10.0]",1
Ca1B6O10,"[20, 1.0, 5, 6.0, 8, 10.0]",1
Ca2B6O11,"[20, 2.0, 5, 6.0, 8, 11.0]",1
Sr3B6O11F2,"[38, 3.0, 5, 6.0, 8, 11.0, 9, 2.0]",1
Ba3B6O11F2,"[56, 3.0, 5, 6.0, 8, 11.0, 9, 2.0]",1
Ba2Ca1B6O12,"[56, 2.0, 20, 1.0, 5, 6.0, 8, 12.0]",1
Ba2Mn1B6O12,"[56, 2.0, 25, 1.0, 5, 6.0, 8, 12.0]",1
Zn4B6Se1O12,"[30, 4.0, 5, 6.0, 34, 1.0, 8, 12.0]",1
Ba2Cd1B6O12,"[56, 2.0, 48, 1.0, 5, 6.0, 8, 12.0]",1
Ba2B6Pb1O12,"[56, 2.0, 5, 6.0, 82, 1.0, 8, 12.0]",1
Na3B6P1O13,"[11, 3.0, 5, 6.0, 15, 1.0, 8, 13.0]",1
Zn4B6O13,"[30, 4.0, 5, 6.0, 8, 13.0]",1
Al4B6O15,"[13, 4.0, 5, 6.0, 8, 15.0]",1
Ba3Y2B6O15,"[56, 3.0, 39, 2.0, 5, 6.0, 8, 15.0]",1
Ba3Si2B6O16,"[56, 3.0, 14, 2.0, 5, 6.0, 8, 16.0]",1
Ba3Ge2B6O16,"[56, 3.0, 32, 2.0, 5, 6.0, 8, 16.0]",1
Rb4Ge3B6O17,"[37, 4.0, 32, 3.0, 5, 6.0, 8, 17.0]",1
Sr6Y1Sc1B6O18,"[38, 6.0, 39, 1.0, 21, 1.0, 5, 6.0, 8, 18.0]",1
Ca10Ge16B6O51,"[20, 10.0, 32, 16.0, 5, 6.0, 8, 51.0]",0
Th1B6,"[90, 1.0, 5, 6.0]",0
Mg1B7,"[12, 1.0, 5, 7.0]",1
Pr8B7Cl7,"[59, 8.0, 5, 7.0, 17, 7.0]",1
Ho3Cr1B7,"[67, 3.0, 24, 1.0, 5, 7.0]",1
Er3Cr1B7,"[68, 3.0, 24, 1.0, 5, 7.0]",1
Y3Mn1B7,"[39, 3.0, 25, 1.0, 5, 7.0]",1
Tb3Mn1B7,"[65, 3.0, 25, 1.0, 5, 7.0]",1
Dy3Mn1B7,"[66, 3.0, 25, 1.0, 5, 7.0]",1
Ho3Mn1B7,"[67, 3.0, 25, 1.0, 5, 7.0]",1
Er3Mn1B7,"[68, 3.0, 25, 1.0, 5, 7.0]",1
Y3Fe1B7,"[39, 3.0, 26, 1.0, 5, 7.0]",1
Tb3Fe1B7,"[65, 3.0, 26, 1.0, 5, 7.0]",1
Dy3Fe1B7,"[66, 3.0, 26, 1.0, 5, 7.0]",1
Ho3Fe1B7,"[67, 3.0, 26, 1.0, 5, 7.0]",1
Er3Fe1B7,"[68, 3.0, 26, 1.0, 5, 7.0]",1
Gd2Fe7B7,"[64, 2.0, 26, 7.0, 5, 7.0]",1
Nb3Co4B7,"[41, 3.0, 27, 4.0, 5, 7.0]",1
Y1B7Mo3,"[39, 1.0, 5, 7.0, 42, 3.0]",1
Y3B7W1,"[39, 3.0, 5, 7.0, 74, 1.0]",0
Y3Re1B7,"[39, 3.0, 75, 1.0, 5, 7.0]",1
Tb3B7Mo1,"[65, 3.0, 5, 7.0, 42, 1.0]",1
Dy3B7Mo1,"[66, 3.0, 5, 7.0, 42, 1.0]",1
Dy1B7Mo3,"[66, 1.0, 5, 7.0, 42, 3.0]",1
Ho1B7Mo3,"[67, 1.0, 5, 7.0, 42, 3.0]",1
Er1B7Mo3,"[68, 1.0, 5, 7.0, 42, 3.0]",1
Tm1B7Mo3,"[69, 1.0, 5, 7.0, 42, 3.0]",1
La2Re3B7,"[57, 2.0, 75, 3.0, 5, 7.0]",1
Y21B7C14I18,"[39, 21.0, 5, 7.0, 6, 14.0, 53, 18.0]",0
Gd3B7W1,"[64, 3.0, 5, 7.0, 74, 1.0]",1
Tb3B7W1,"[65, 3.0, 5, 7.0, 74, 1.0]",1
Tb3Re1B7,"[65, 3.0, 75, 1.0, 5, 7.0]",1
Dy3B7W1,"[66, 3.0, 5, 7.0, 74, 1.0]",1
Dy3Re1B7,"[66, 3.0, 75, 1.0, 5, 7.0]",1
Ho3B7W1,"[67, 3.0, 5, 7.0, 74, 1.0]",1
Ho3Re1B7,"[67, 3.0, 75, 1.0, 5, 7.0]",1
Er3B7W1,"[68, 3.0, 5, 7.0, 74, 1.0]",1
Er3Re1B7,"[68, 3.0, 75, 1.0, 5, 7.0]",1
Tm3B7W1,"[69, 3.0, 5, 7.0, 74, 1.0]",1
Tm3Re1B7,"[69, 3.0, 75, 1.0, 5, 7.0]",1
Na3B7O12,"[11, 3.0, 5, 7.0, 8, 12.0]",1
Sr1Ag1B7O12,"[38, 1.0, 47, 1.0, 5, 7.0, 8, 12.0]",1
Mg3B7Cl1O13,"[12, 3.0, 5, 7.0, 17, 1.0, 8, 13.0]",1
Mg3B7Br1O13,"[12, 3.0, 5, 7.0, 35, 1.0, 8, 13.0]",1
Cr3B7Cl1O13,"[24, 3.0, 5, 7.0, 17, 1.0, 8, 13.0]",1
Mn3B7Cl1O13,"[25, 3.0, 5, 7.0, 17, 1.0, 8, 13.0]",1
Fe3B7Cl1O13,"[26, 3.0, 5, 7.0, 17, 1.0, 8, 13.0]",1
Ni3B7Cl1O13,"[28, 3.0, 5, 7.0, 17, 1.0, 8, 13.0]",1
Cr3B7Br1O13,"[24, 3.0, 5, 7.0, 35, 1.0, 8, 13.0]",1
Cr3B7I1O13,"[24, 3.0, 5, 7.0, 53, 1.0, 8, 13.0]",1
Mn3B7Br1O13,"[25, 3.0, 5, 7.0, 35, 1.0, 8, 13.0]",1
Mn3B7I1O13,"[25, 3.0, 5, 7.0, 53, 1.0, 8, 13.0]",1
Fe3B7I1O13,"[26, 3.0, 5, 7.0, 53, 1.0, 8, 13.0]",1
Ni3B7Br1O13,"[28, 3.0, 5, 7.0, 35, 1.0, 8, 13.0]",1
Ni3B7I1O13,"[28, 3.0, 5, 7.0, 53, 1.0, 8, 13.0]",1
Cr3B7O13F1,"[24, 3.0, 5, 7.0, 8, 13.0, 9, 1.0]",1
Al1Ni12B8,"[13, 1.0, 28, 12.0, 5, 8.0]",1
Y5Si2B8,"[39, 5.0, 14, 2.0, 5, 8.0]",1
Tb5Si2B8,"[65, 5.0, 14, 2.0, 5, 8.0]",1
Dy5Si2B8,"[66, 5.0, 14, 2.0, 5, 8.0]",1
Ho5Si2B8,"[67, 5.0, 14, 2.0, 5, 8.0]",1
Ti9Mn2B8Ru18,"[22, 9.0, 25, 2.0, 5, 8.0, 44, 18.0]",1
Zn10Ge1B8Rh18,"[30, 10.0, 32, 1.0, 5, 8.0, 45, 18.0]",1
