new_formula,composition_vector
Pr3Si1Se2N3,"[59, 3.0, 14, 1.0, 34, 2.0, 7, 3.0]"
Eu2Si1N3,"[63, 2.0, 14, 1.0, 7, 3.0]"
Ca1Mg3Si1N4,"[20, 1.0, 12, 3.0, 14, 1.0, 7, 4.0]"
Sr1Mg3Si1N4,"[38, 1.0, 12, 3.0, 14, 1.0, 7, 4.0]"
Eu1Mg3Si1N4,"[63, 1.0, 12, 3.0, 14, 1.0, 7, 4.0]"
Ca4Si1N4,"[20, 4.0, 14, 1.0, 7, 4.0]"
Si3N4,"[14, 3.0, 7, 4.0]"
Ba1Al2Si3N4O4,"[56, 1.0, 13, 2.0, 14, 3.0, 7, 4.0, 8, 4.0]"
Ba3Si6N4O9,"[56, 3.0, 14, 6.0, 7, 4.0, 8, 9.0]"
La3Si1N4F1,"[57, 3.0, 14, 1.0, 7, 4.0, 9, 1.0]"
La1Si3N5,"[57, 1.0, 14, 3.0, 7, 5.0]"
Ce1Si3N5,"[58, 1.0, 14, 3.0, 7, 5.0]"
Ba4Mg1Si2N6,"[56, 4.0, 12, 1.0, 14, 2.0, 7, 6.0]"
Ba3Ca2Si2N6,"[56, 3.0, 20, 2.0, 14, 2.0, 7, 6.0]"
Ca5Si2N6,"[20, 5.0, 14, 2.0, 7, 6.0]"
Ba1Y1Si4N7,"[56, 1.0, 39, 1.0, 14, 4.0, 7, 7.0]"
Eu1Y1Si4N7,"[63, 1.0, 39, 1.0, 14, 4.0, 7, 7.0]"
Ca5Al2Si2N8,"[20, 5.0, 13, 2.0, 14, 2.0, 7, 8.0]"
Ca2Si5N8,"[20, 2.0, 14, 5.0, 7, 8.0]"
Sr2Si5N8,"[38, 2.0, 14, 5.0, 7, 8.0]"
Ba2Si5N8,"[56, 2.0, 14, 5.0, 7, 8.0]"
Sr1Si6N8,"[38, 1.0, 14, 6.0, 7, 8.0]"
Ba1Si6N8,"[56, 1.0, 14, 6.0, 7, 8.0]"
Ba1Si6N8O1,"[56, 1.0, 14, 6.0, 7, 8.0, 8, 1.0]"
Ca7Nb1Si2N9,"[20, 7.0, 41, 1.0, 14, 2.0, 7, 9.0]"
La5Si3N9,"[57, 5.0, 14, 3.0, 7, 9.0]"
Y3Si5N9O1,"[39, 3.0, 14, 5.0, 7, 9.0, 8, 1.0]"
K1Na1Mn1Si4O10,"[19, 1.0, 11, 1.0, 25, 1.0, 14, 4.0, 8, 10.0]"
K1Na1Fe1Si4O10,"[19, 1.0, 11, 1.0, 26, 1.0, 14, 4.0, 8, 10.0]"
Na2Ca3Si3O10,"[11, 2.0, 20, 3.0, 14, 3.0, 8, 10.0]"
Na2Cd3Si3O10,"[11, 2.0, 48, 3.0, 14, 3.0, 8, 10.0]"
Na4Cd2Si3O10,"[11, 4.0, 48, 2.0, 14, 3.0, 8, 10.0]"
Zn4Si1Te1Pb1O10,"[30, 4.0, 14, 1.0, 52, 1.0, 82, 1.0, 8, 10.0]"
Ba2In2Si3S1O10,"[56, 2.0, 49, 2.0, 14, 3.0, 16, 1.0, 8, 10.0]"
Ba1Sc2Si3O10,"[56, 1.0, 21, 2.0, 14, 3.0, 8, 10.0]"
Ba1Y2Si3O10,"[56, 1.0, 39, 2.0, 14, 3.0, 8, 10.0]"
Ba1Gd2Si3O10,"[56, 1.0, 64, 2.0, 14, 3.0, 8, 10.0]"
Ba1Dy2Si3O10,"[56, 1.0, 66, 2.0, 14, 3.0, 8, 10.0]"
Ba1Er2Si3O10,"[56, 1.0, 68, 2.0, 14, 3.0, 8, 10.0]"
Ba1Lu2Si3O10,"[56, 1.0, 71, 2.0, 14, 3.0, 8, 10.0]"
K2Zn1Si4O10,"[19, 2.0, 30, 1.0, 14, 4.0, 8, 10.0]"
Sr1Cr1Si4O10,"[38, 1.0, 24, 1.0, 14, 4.0, 8, 10.0]"
Ba1Cr1Si4O10,"[56, 1.0, 24, 1.0, 14, 4.0, 8, 10.0]"
Er3Si1Se2O10F1,"[68, 3.0, 14, 1.0, 34, 2.0, 8, 10.0, 9, 1.0]"
Dy3Si3O10F1,"[66, 3.0, 14, 3.0, 8, 10.0, 9, 1.0]"
Ho3Si3O10F1,"[67, 3.0, 14, 3.0, 8, 10.0, 9, 1.0]"
K1Sr2Si4O10F1,"[19, 1.0, 38, 2.0, 14, 4.0, 8, 10.0, 9, 1.0]"
K1Eu2Si4O10F1,"[19, 1.0, 63, 2.0, 14, 4.0, 8, 10.0, 9, 1.0]"
K2Sc1Si4O10F1,"[19, 2.0, 21, 1.0, 14, 4.0, 8, 10.0, 9, 1.0]"
K2Eu1Si4O10F1,"[19, 2.0, 63, 1.0, 14, 4.0, 8, 10.0, 9, 1.0]"
Rb2Sc1Si4O10F1,"[37, 2.0, 21, 1.0, 14, 4.0, 8, 10.0, 9, 1.0]"
Rb2Lu1Si4O10F1,"[37, 2.0, 71, 1.0, 14, 4.0, 8, 10.0, 9, 1.0]"
Cs2Y1Si4O10F1,"[55, 2.0, 39, 1.0, 14, 4.0, 8, 10.0, 9, 1.0]"
Cs2Er1Si4O10F1,"[55, 2.0, 68, 1.0, 14, 4.0, 8, 10.0, 9, 1.0]"
K1Na1Mg2Si4O10F2,"[19, 1.0, 11, 1.0, 12, 2.0, 14, 4.0, 8, 10.0, 9, 2.0]"
Rb3Sc2Si4O10F5,"[37, 3.0, 21, 2.0, 14, 4.0, 8, 10.0, 9, 5.0]"
Na2Zr1Si4O11,"[11, 2.0, 40, 1.0, 14, 4.0, 8, 11.0]"
Fe1Si1P3O11,"[26, 1.0, 14, 1.0, 15, 3.0, 8, 11.0]"
Si1Mo1P3O11,"[14, 1.0, 42, 1.0, 15, 3.0, 8, 11.0]"
Ca2Si3Pb3O11,"[20, 2.0, 14, 3.0, 82, 3.0, 8, 11.0]"
Sr13Al6Si8O1,"[38, 13.0, 13, 6.0, 14, 8.0, 8, 1.0]"
Ca3Si1O1,"[20, 3.0, 14, 1.0, 8, 1.0]"
Sr3Si1O1,"[38, 3.0, 14, 1.0, 8, 1.0]"
K6Si2S6O1,"[19, 6.0, 14, 2.0, 16, 6.0, 8, 1.0]"
K1Na2Ga3Si3O12,"[19, 1.0, 11, 2.0, 31, 3.0, 14, 3.0, 8, 12.0]"
Na4Al3Si3Cl1O12,"[11, 4.0, 13, 3.0, 14, 3.0, 17, 1.0, 8, 12.0]"
Na4Al3Si3Br1O12,"[11, 4.0, 13, 3.0, 14, 3.0, 35, 1.0, 8, 12.0]"
Na4Al3Si3I1O12,"[11, 4.0, 13, 3.0, 14, 3.0, 53, 1.0, 8, 12.0]"
Na4Ga3Si3Cl1O12,"[11, 4.0, 31, 3.0, 14, 3.0, 17, 1.0, 8, 12.0]"
Na4Ga3Si3Br1O12,"[11, 4.0, 31, 3.0, 14, 3.0, 35, 1.0, 8, 12.0]"
Na4Zr2Si3O12,"[11, 4.0, 40, 2.0, 14, 3.0, 8, 12.0]"
K2Mg1Si5O12,"[19, 2.0, 12, 1.0, 14, 5.0, 8, 12.0]"
Cs2Mg1Si5O12,"[55, 2.0, 12, 1.0, 14, 5.0, 8, 12.0]"
K2Ce1Al1Si4O12,"[19, 2.0, 58, 1.0, 13, 1.0, 14, 4.0, 8, 12.0]"
K4Al3Si3Cl1O12,"[19, 4.0, 13, 3.0, 14, 3.0, 17, 1.0, 8, 12.0]"
Al3Si3Ag4I1O12,"[13, 3.0, 14, 3.0, 47, 4.0, 53, 1.0, 8, 12.0]"
Ca1Mn6Si1O12,"[20, 1.0, 25, 6.0, 14, 1.0, 8, 12.0]"
Mn7Si1O12,"[25, 7.0, 14, 1.0, 8, 12.0]"
Ca2Zn3Si3Pb1O12,"[20, 2.0, 30, 3.0, 14, 3.0, 82, 1.0, 8, 12.0]"
Ca3Sc2Si3O12,"[20, 3.0, 21, 2.0, 14, 3.0, 8, 12.0]"
Ca3V2Si3O12,"[20, 3.0, 23, 2.0, 14, 3.0, 8, 12.0]"
Ca3Cr2Si3O12,"[20, 3.0, 24, 2.0, 14, 3.0, 8, 12.0]"
Ca3Fe2Si3O12,"[20, 3.0, 26, 2.0, 14, 3.0, 8, 12.0]"
Si3Bi4O12,"[14, 3.0, 83, 4.0, 8, 12.0]"
Rb2Y1Ga1Si4O12,"[37, 2.0, 39, 1.0, 31, 1.0, 14, 4.0, 8, 12.0]"
Rb2Gd1Ga1Si4O12,"[37, 2.0, 64, 1.0, 31, 1.0, 14, 4.0, 8, 12.0]"
Rb2Tb1Ga1Si4O12,"[37, 2.0, 65, 1.0, 31, 1.0, 14, 4.0, 8, 12.0]"
Rb2U1Si4O12,"[37, 2.0, 92, 1.0, 14, 4.0, 8, 12.0]"
Rb2Mn1Si5O12,"[37, 2.0, 25, 1.0, 14, 5.0, 8, 12.0]"
Cs2Mn1Si5O12,"[55, 2.0, 25, 1.0, 14, 5.0, 8, 12.0]"
Rb2Cd1Si5O12,"[37, 2.0, 48, 1.0, 14, 5.0, 8, 12.0]"
Tl4Si5O12,"[81, 4.0, 14, 5.0, 8, 12.0]"
Eu5Si3O12F1,"[63, 5.0, 14, 3.0, 8, 12.0, 9, 1.0]"
Na2Gd2Mg1Si4O12F2,"[11, 2.0, 64, 2.0, 12, 1.0, 14, 4.0, 8, 12.0, 9, 2.0]"
Na4Sc2Si4O13,"[11, 4.0, 21, 2.0, 14, 4.0, 8, 13.0]"
Na5Ti2Si2P1O13,"[11, 5.0, 22, 2.0, 14, 2.0, 15, 1.0, 8, 13.0]"
Rb2Si1P4O13,"[37, 2.0, 14, 1.0, 15, 4.0, 8, 13.0]"
K3Ta3Si2O13,"[19, 3.0, 73, 3.0, 14, 2.0, 8, 13.0]"
K3U3Si2O13,"[19, 3.0, 92, 3.0, 14, 2.0, 8, 13.0]"
Ba2Nd2Si4O13,"[56, 2.0, 60, 2.0, 14, 4.0, 8, 13.0]"
Ba2Gd2Si4O13,"[56, 2.0, 64, 2.0, 14, 4.0, 8, 13.0]"
K5Y2Si4O13F1,"[19, 5.0, 39, 2.0, 14, 4.0, 8, 13.0, 9, 1.0]"
K5Eu2Si4O13F1,"[19, 5.0, 63, 2.0, 14, 4.0, 8, 13.0, 9, 1.0]"
Na1Nd1Si6O14,"[11, 1.0, 60, 1.0, 14, 6.0, 8, 14.0]"
Co2Si1P4O14,"[27, 2.0, 14, 1.0, 15, 4.0, 8, 14.0]"
Cd2Si1P4O14,"[48, 2.0, 14, 1.0, 15, 4.0, 8, 14.0]"
Ca3Ta1Ga3Si2O14,"[20, 3.0, 73, 1.0, 31, 3.0, 14, 2.0, 8, 14.0]"
Ba3Ta1Fe3Si2O14,"[56, 3.0, 73, 1.0, 26, 3.0, 14, 2.0, 8, 14.0]"
Sr3Nb1Ga3Si2O14,"[38, 3.0, 41, 1.0, 31, 3.0, 14, 2.0, 8, 14.0]"
Sr3Ta1Ga3Si2O14,"[38, 3.0, 73, 1.0, 31, 3.0, 14, 2.0, 8, 14.0]"
Ba3Nb1Ga3Si2O14,"[56, 3.0, 41, 1.0, 31, 3.0, 14, 2.0, 8, 14.0]"
Cs2K1U2Si4O14,"[55, 2.0, 19, 1.0, 92, 2.0, 14, 4.0, 8, 14.0]"
K4Ca1U1Si4O14,"[19, 4.0, 20, 1.0, 92, 1.0, 14, 4.0, 8, 14.0]"
Ba6Na2Si4O15,"[56, 6.0, 11, 2.0, 14, 4.0, 8, 15.0]"
K1Na2Y1Si6O15,"[19, 1.0, 11, 2.0, 39, 1.0, 14, 6.0, 8, 15.0]"
K4Na2Si6O15,"[19, 4.0, 11, 2.0, 14, 6.0, 8, 15.0]"
Na3Dy1Si6O15,"[11, 3.0, 66, 1.0, 14, 6.0, 8, 15.0]"
Y2Si1P4O15,"[39, 2.0, 14, 1.0, 15, 4.0, 8, 15.0]"
Re1Si2P3O15,"[75, 1.0, 14, 2.0, 15, 3.0, 8, 15.0]"
Zn2Si3Pb4S1O15,"[30, 2.0, 14, 3.0, 82, 4.0, 16, 1.0, 8, 15.0]"
K2Si6Ge1O15,"[19, 2.0, 14, 6.0, 32, 1.0, 8, 15.0]"
K2Ce1Si6O15,"[19, 2.0, 58, 1.0, 14, 6.0, 8, 15.0]"
K3Nd1Si6O15,"[19, 3.0, 60, 1.0, 14, 6.0, 8, 15.0]"
Rb2Ti1Si6O15,"[37, 2.0, 22, 1.0, 14, 6.0, 8, 15.0]"
Cs2Ti1Si6O15,"[55, 2.0, 22, 1.0, 14, 6.0, 8, 15.0]"
Rb2Th1Si6O15,"[37, 2.0, 90, 1.0, 14, 6.0, 8, 15.0]"
Rb2U1Si6O15,"[37, 2.0, 92, 1.0, 14, 6.0, 8, 15.0]"
Cs2Zr1Si6O15,"[55, 2.0, 40, 1.0, 14, 6.0, 8, 15.0]"
Cs2Th1Si6O15,"[55, 2.0, 90, 1.0, 14, 6.0, 8, 15.0]"
Cs2U1Si6O15,"[55, 2.0, 92, 1.0, 14, 6.0, 8, 15.0]"
Na2Ca4Y1Zr1Si4O15F3,"[11, 2.0, 20, 4.0, 39, 1.0, 40, 1.0, 14, 4.0, 8, 15.0, 9, 3.0]"
Na2Sr1Al4Si4O16,"[11, 2.0, 38, 1.0, 13, 4.0, 14, 4.0, 8, 16.0]"
Ba1Na2Al4Si4O16,"[56, 1.0, 11, 2.0, 13, 4.0, 14, 4.0, 8, 16.0]"
K1Sr6Sc1Si4O16,"[19, 1.0, 38, 6.0, 21, 1.0, 14, 4.0, 8, 16.0]"
Na5Pr4Si4O16F1,"[11, 5.0, 59, 4.0, 14, 4.0, 8, 16.0, 9, 1.0]"
Na5Nd4Si4O16F1,"[11, 5.0, 60, 4.0, 14, 4.0, 8, 16.0, 9, 1.0]"
Na5Sm4Si4O16F1,"[11, 5.0, 62, 4.0, 14, 4.0, 8, 16.0, 9, 1.0]"
Na5Gd4Si4O16F1,"[11, 5.0, 64, 4.0, 14, 4.0, 8, 16.0, 9, 1.0]"
Na5Tb4Si4O16F1,"[11, 5.0, 65, 4.0, 14, 4.0, 8, 16.0, 9, 1.0]"
Na5Dy4Si4O16F1,"[11, 5.0, 66, 4.0, 14, 4.0, 8, 16.0, 9, 1.0]"
Na5Ho4Si4O16F1,"[11, 5.0, 67, 4.0, 14, 4.0, 8, 16.0, 9, 1.0]"
Na5Er4Si4O16F1,"[11, 5.0, 68, 4.0, 14, 4.0, 8, 16.0, 9, 1.0]"
Na5Tm4Si4O16F1,"[11, 5.0, 69, 4.0, 14, 4.0, 8, 16.0, 9, 1.0]"
K5La4Si4O16F1,"[19, 5.0, 57, 4.0, 14, 4.0, 8, 16.0, 9, 1.0]"
K5Pr4Si4O16F1,"[19, 5.0, 59, 4.0, 14, 4.0, 8, 16.0, 9, 1.0]"
Na4Ca1Zr2Ti1Si4O16F2,"[11, 4.0, 20, 1.0, 40, 2.0, 22, 1.0, 14, 4.0, 8, 16.0, 9, 2.0]"
Na4Zr2Ti1Mn1Si4O16F2,"[11, 4.0, 40, 2.0, 22, 1.0, 25, 1.0, 14, 4.0, 8, 16.0, 9, 2.0]"
Na3Sr1La1Zn1Si6O17,"[11, 3.0, 38, 1.0, 57, 1.0, 30, 1.0, 14, 6.0, 8, 17.0]"
Rb14Si10O17,"[37, 14.0, 14, 10.0, 8, 17.0]"
Cs4U3Si4O17,"[55, 4.0, 92, 3.0, 14, 4.0, 8, 17.0]"
Ba1Ho4Si5O17,"[56, 1.0, 67, 4.0, 14, 5.0, 8, 17.0]"
Ba1Er4Si5O17,"[56, 1.0, 68, 4.0, 14, 5.0, 8, 17.0]"
Rb14Si6Ge4O17,"[37, 14.0, 14, 6.0, 32, 4.0, 8, 17.0]"
K3Nd1Si7O17,"[19, 3.0, 60, 1.0, 14, 7.0, 8, 17.0]"
Na2Ca4Zr1Nb1Si4O17F1,"[11, 2.0, 20, 4.0, 40, 1.0, 41, 1.0, 14, 4.0, 8, 17.0, 9, 1.0]"
Pr5Si2Se3O17F1,"[59, 5.0, 14, 2.0, 34, 3.0, 8, 17.0, 9, 1.0]"
Ca7Nb1Si4O17F1,"[20, 7.0, 41, 1.0, 14, 4.0, 8, 17.0, 9, 1.0]"
Na8Si6Sn1O18,"[11, 8.0, 14, 6.0, 50, 1.0, 8, 18.0]"
Mg2Al4Si5O18,"[12, 2.0, 13, 4.0, 14, 5.0, 8, 18.0]"
Mn2Al4Si5O18,"[25, 2.0, 13, 4.0, 14, 5.0, 8, 18.0]"
Al4Fe2Si5O18,"[13, 4.0, 26, 2.0, 14, 5.0, 8, 18.0]"
Ba1Nb10Si1O19,"[56, 1.0, 41, 10.0, 14, 1.0, 8, 19.0]"
Cs2Cu2Si8O19,"[55, 2.0, 29, 2.0, 14, 8.0, 8, 19.0]"
Ba3Na1Y3Si6O20,"[56, 3.0, 11, 1.0, 39, 3.0, 14, 6.0, 8, 20.0]"
Ba3Na1Nd3Si6O20,"[56, 3.0, 11, 1.0, 60, 3.0, 14, 6.0, 8, 20.0]"
Ba3Na1Sm3Si6O20,"[56, 3.0, 11, 1.0, 62, 3.0, 14, 6.0, 8, 20.0]"
Ba3Na1Gd3Si6O20,"[56, 3.0, 11, 1.0, 64, 3.0, 14, 6.0, 8, 20.0]"
Na2Ti1Fe5Si6O20,"[11, 2.0, 22, 1.0, 26, 5.0, 14, 6.0, 8, 20.0]"
Ba3Zn6Si4Te1O20,"[56, 3.0, 30, 6.0, 14, 4.0, 52, 1.0, 8, 20.0]"
Rb6Na1U3Si4O20F1,"[37, 6.0, 11, 1.0, 92, 3.0, 14, 4.0, 8, 20.0, 9, 1.0]"
Cs4K3U3Si4O20F1,"[55, 4.0, 19, 3.0, 92, 3.0, 14, 4.0, 8, 20.0, 9, 1.0]"
Na9U3Si4O20F2,"[11, 9.0, 92, 3.0, 14, 4.0, 8, 20.0, 9, 2.0]"
Na2Si1S6O21,"[11, 2.0, 14, 1.0, 16, 6.0, 8, 21.0]"
K2Si1S6O21,"[19, 2.0, 14, 1.0, 16, 6.0, 8, 21.0]"
Rb2Si1S6O21,"[37, 2.0, 14, 1.0, 16, 6.0, 8, 21.0]"
Si1Ag2S6O21,"[14, 1.0, 47, 2.0, 16, 6.0, 8, 21.0]"
Ba1Si1S6O21,"[56, 1.0, 14, 1.0, 16, 6.0, 8, 21.0]"
Ca4Si6Pb6Cl2O21,"[20, 4.0, 14, 6.0, 82, 6.0, 17, 2.0, 8, 21.0]"
Mn1Si6Pb8O21,"[25, 1.0, 14, 6.0, 82, 8.0, 8, 21.0]"
K5In3Si7O21,"[19, 5.0, 49, 3.0, 14, 7.0, 8, 21.0]"
K2Ca4Si8O21,"[19, 2.0, 20, 4.0, 14, 8.0, 8, 21.0]"
K4In2Si8O21,"[19, 4.0, 49, 2.0, 14, 8.0, 8, 21.0]"
Si1O2,"[14, 1.0, 8, 2.0]"
Ca2Mg5Si8O22F2,"[20, 2.0, 12, 5.0, 14, 8.0, 8, 22.0, 9, 2.0]"
Rb6Si10O23,"[37, 6.0, 14, 10.0, 8, 23.0]"
Rb4Nb2Si8O23,"[37, 4.0, 41, 2.0, 14, 8.0, 8, 23.0]"
Cs4Nb2Si8O23,"[55, 4.0, 41, 2.0, 14, 8.0, 8, 23.0]"
Cs1Ti3Si2P6O25,"[55, 1.0, 22, 3.0, 14, 2.0, 15, 6.0, 8, 25.0]"
Si2Ge3P6O25,"[14, 2.0, 32, 3.0, 15, 6.0, 8, 25.0]"
Cs1Si2Mo3P6O25,"[55, 1.0, 14, 2.0, 42, 3.0, 15, 6.0, 8, 25.0]"
Si5P6O25,"[14, 5.0, 15, 6.0, 8, 25.0]"
Ba3Nb6Si4O26,"[56, 3.0, 41, 6.0, 14, 4.0, 8, 26.0]"
Ba3Ta6Si4O26,"[56, 3.0, 73, 6.0, 14, 4.0, 8, 26.0]"
Mn13Al4Si2Sb2O28,"[25, 13.0, 13, 4.0, 14, 2.0, 51, 2.0, 8, 28.0]"
Sr2Si1S8O28,"[38, 2.0, 14, 1.0, 16, 8.0, 8, 28.0]"
Na2Si1O3,"[11, 2.0, 14, 1.0, 8, 3.0]"
Eu2Si1Cl2O3,"[63, 2.0, 14, 1.0, 17, 2.0, 8, 3.0]"
K2Si1O3,"[19, 2.0, 14, 1.0, 8, 3.0]"
Ca1Si1O3,"[20, 1.0, 14, 1.0, 8, 3.0]"
Rb2Si1O3,"[37, 2.0, 14, 1.0, 8, 3.0]"
Sr1Si1O3,"[38, 1.0, 14, 1.0, 8, 3.0]"
Cd1Si1O3,"[48, 1.0, 14, 1.0, 8, 3.0]"
Cs2Si1O3,"[55, 2.0, 14, 1.0, 8, 3.0]"
Si1Pb1O3,"[14, 1.0, 82, 1.0, 8, 3.0]"
Ce10Si8O3,"[58, 10.0, 14, 8.0, 8, 3.0]"
K9Y3Si12O32F2,"[19, 9.0, 39, 3.0, 14, 12.0, 8, 32.0, 9, 2.0]"
K9Sm3Si12O32F2,"[19, 9.0, 62, 3.0, 14, 12.0, 8, 32.0, 9, 2.0]"
K9Gd3Si12O32F2,"[19, 9.0, 64, 3.0, 14, 12.0, 8, 32.0, 9, 2.0]"
K4Nb8Si1P4O34,"[19, 4.0, 41, 8.0, 14, 1.0, 15, 4.0, 8, 34.0]"
La1Si1O3F1,"[57, 1.0, 14, 1.0, 8, 3.0, 9, 1.0]"
Na1Al1Si1O4,"[11, 1.0, 13, 1.0, 14, 1.0, 8, 4.0]"
Na1Ga1Si1O4,"[11, 1.0, 31, 1.0, 14, 1.0, 8, 4.0]"
Na1La1Si1O4,"[11, 1.0, 57, 1.0, 14, 1.0, 8, 4.0]"
Na1Nd1Si1O4,"[11, 1.0, 60, 1.0, 14, 1.0, 8, 4.0]"
Na1Gd1Si1O4,"[11, 1.0, 64, 1.0, 14, 1.0, 8, 4.0]"
Na1Lu1Si1O4,"[11, 1.0, 71, 1.0, 14, 1.0, 8, 4.0]"
Na2Mg1Si1O4,"[11, 2.0, 12, 1.0, 14, 1.0, 8, 4.0]"
Na2Zn1Si1O4,"[11, 2.0, 30, 1.0, 14, 1.0, 8, 4.0]"
Rb2Na2Si1O4,"[37, 2.0, 11, 2.0, 14, 1.0, 8, 4.0]"
Na4Si1O4,"[11, 4.0, 14, 1.0, 8, 4.0]"
K2Mg1Si1O4,"[19, 2.0, 12, 1.0, 14, 1.0, 8, 4.0]"
Ca1Mg1Si1O4,"[20, 1.0, 12, 1.0, 14, 1.0, 8, 4.0]"
Mg1Mn1Si1O4,"[12, 1.0, 25, 1.0, 14, 1.0, 8, 4.0]"
Mg1Fe1Si1O4,"[12, 1.0, 26, 1.0, 14, 1.0, 8, 4.0]"
Mg2Si1O4,"[12, 2.0, 14, 1.0, 8, 4.0]"
K1Al1Si1O4,"[19, 1.0, 13, 1.0, 14, 1.0, 8, 4.0]"
Rb1Al1Si1O4,"[37, 1.0, 13, 1.0, 14, 1.0, 8, 4.0]"
Cs1Al1Si1O4,"[55, 1.0, 13, 1.0, 14, 1.0, 8, 4.0]"
Ca3Si1Cl2O4,"[20, 3.0, 14, 1.0, 17, 2.0, 8, 4.0]"
Si1Pb4Cl4O4,"[14, 1.0, 82, 4.0, 17, 4.0, 8, 4.0]"
Ba5Si1Cl6O4,"[56, 5.0, 14, 1.0, 17, 6.0, 8, 4.0]"
K2Co1Si1O4,"[19, 2.0, 27, 1.0, 14, 1.0, 8, 4.0]"
K2Zn1Si1O4,"[19, 2.0, 30, 1.0, 14, 1.0, 8, 4.0]"
K2Cd1Si1O4,"[19, 2.0, 48, 1.0, 14, 1.0, 8, 4.0]"
K4Si1O4,"[19, 4.0, 14, 1.0, 8, 4.0]"
Ca1Mn1Si1O4,"[20, 1.0, 25, 1.0, 14, 1.0, 8, 4.0]"
Ca2Si1O4,"[20, 2.0, 14, 1.0, 8, 4.0]"
Mn2Si1O4,"[25, 2.0, 14, 1.0, 8, 4.0]"
Fe2Si1O4,"[26, 2.0, 14, 1.0, 8, 4.0]"
Cs2Co1Si1O4,"[55, 2.0, 27, 1.0, 14, 1.0, 8, 4.0]"
Si1Ni2O4,"[14, 1.0, 28, 2.0, 8, 4.0]"
Zn1Si1Pb1O4,"[30, 1.0, 14, 1.0, 82, 1.0, 8, 4.0]"
Zn2Si1O4,"[30, 2.0, 14, 1.0, 8, 4.0]"
La2Si1Se1O4,"[57, 2.0, 14, 1.0, 34, 1.0, 8, 4.0]"
Nd2Si1Se1O4,"[60, 2.0, 14, 1.0, 34, 1.0, 8, 4.0]"
Sm2Si1Se1O4,"[62, 2.0, 14, 1.0, 34, 1.0, 8, 4.0]"
Tb2Si1Se1O4,"[65, 2.0, 14, 1.0, 34, 1.0, 8, 4.0]"
Si1Pb4Br4O4,"[14, 1.0, 82, 4.0, 35, 4.0, 8, 4.0]"
Ba5Si1Br6O4,"[56, 5.0, 14, 1.0, 35, 6.0, 8, 4.0]"
Rb2Cd1Si1O4,"[37, 2.0, 48, 1.0, 14, 1.0, 8, 4.0]"
Sr2Si1O4,"[38, 2.0, 14, 1.0, 8, 4.0]"
Zr1Si1O4,"[40, 1.0, 14, 1.0, 8, 4.0]"
Cd2Si1O4,"[48, 2.0, 14, 1.0, 8, 4.0]"
Pr2Si1Te1O4,"[59, 2.0, 14, 1.0, 52, 1.0, 8, 4.0]"
Nd2Si1Te1O4,"[60, 2.0, 14, 1.0, 52, 1.0, 8, 4.0]"
Cs10Tl6Si1O4,"[55, 10.0, 81, 6.0, 14, 1.0, 8, 4.0]"
Ba2Si1O4,"[56, 2.0, 14, 1.0, 8, 4.0]"
Eu2Si1O4,"[63, 2.0, 14, 1.0, 8, 4.0]"
Hf1Si1O4,"[72, 1.0, 14, 1.0, 8, 4.0]"
Th1Si1O4,"[90, 1.0, 14, 1.0, 8, 4.0]"
Ba6Nb14Si4O47,"[56, 6.0, 41, 14.0, 14, 4.0, 8, 47.0]"
Mg3Si1O4F2,"[12, 3.0, 14, 1.0, 8, 4.0, 9, 2.0]"
Al2Si1O4F2,"[13, 2.0, 14, 1.0, 8, 4.0, 9, 2.0]"
Mn3Si1O4F2,"[25, 3.0, 14, 1.0, 8, 4.0, 9, 2.0]"
Rb1Na1Si2O5,"[37, 1.0, 11, 1.0, 14, 2.0, 8, 5.0]"
Cs1Na1Si2O5,"[55, 1.0, 11, 1.0, 14, 2.0, 8, 5.0]"
Na2Ti1Si1O5,"[11, 2.0, 22, 1.0, 14, 1.0, 8, 5.0]"
Na2Zr1Si1O5,"[11, 2.0, 40, 1.0, 14, 1.0, 8, 5.0]"
Na2Si2O5,"[11, 2.0, 14, 2.0, 8, 5.0]"
Al2Si1O5,"[13, 2.0, 14, 1.0, 8, 5.0]"
K1Si1Sb1O5,"[19, 1.0, 14, 1.0, 51, 1.0, 8, 5.0]"
Ca1Ti1Si1O5,"[20, 1.0, 22, 1.0, 14, 1.0, 8, 5.0]"
Ca1V1Si1O5,"[20, 1.0, 23, 1.0, 14, 1.0, 8, 5.0]"
Rb1Nb1Si1O5,"[37, 1.0, 41, 1.0, 14, 1.0, 8, 5.0]"
Y2Si1O5,"[39, 2.0, 14, 1.0, 8, 5.0]"
Cd3Si1O5,"[48, 3.0, 14, 1.0, 8, 5.0]"
La2Si1O5,"[57, 2.0, 14, 1.0, 8, 5.0]"
Nd2Si1O5,"[60, 2.0, 14, 1.0, 8, 5.0]"
Sm2Si1O5,"[62, 2.0, 14, 1.0, 8, 5.0]"
Gd2Si1O5,"[64, 2.0, 14, 1.0, 8, 5.0]"
Tb2Si1O5,"[65, 2.0, 14, 1.0, 8, 5.0]"
Ho2Si1O5,"[67, 2.0, 14, 1.0, 8, 5.0]"
Er2Si1O5,"[68, 2.0, 14, 1.0, 8, 5.0]"
Tm2Si1O5,"[69, 2.0, 14, 1.0, 8, 5.0]"
Lu2Si1O5,"[71, 2.0, 14, 1.0, 8, 5.0]"
